frame,rect_id,x,y,w,h
37,1,517,463,390,257
37,2,1001,436,279,284
37,3,74,182,226,235
37,4,482,145,389,277
37,5,952,143,328,264
38,0,0,514,344,206
38,1,517,466,391,254
38,2,1001,440,279,280
38,3,74,184,227,236
38,4,481,148,390,277
38,5,953,146,327,264
39,0,0,517,344,203
39,1,517,469,391,251
39,2,1002,443,278,277
39,3,74,187,228,236
39,4,482,152,390,277
39,5,953,150,327,264
40,0,0,520,344,200
40,1,517,473,392,247
40,2,1002,446,278,274
40,3,74,190,228,235
40,4,481,155,391,276
40,5,953,153,327,264
41,0,0,522,343,198
41,1,517,476,392,244
41,2,1003,449,277,271
41,3,74,193,229,235
41,4,481,158,391,276
41,5,953,156,327,264
42,0,0,525,343,195
42,1,517,479,393,241
42,2,1003,451,277,269
42,3,75,199,228,231
42,4,482,161,391,276
42,5,954,160,326,263
43,0,0,528,343,192
43,1,516,481,394,239
43,2,1003,455,277,265
43,3,74,198,229,234
43,4,483,164,389,276
43,5,953,163,327,263
44,0,0,530,342,190
44,1,516,484,394,236
44,2,1003,458,277,262
44,3,74,201,229,233
44,4,483,167,389,275
44,5,953,166,327,263
45,0,0,532,342,188
45,1,516,487,394,233
45,2,1003,460,277,260
45,3,74,203,230,234
45,4,481,170,392,275
45,5,954,169,326,263
46,0,0,535,342,185
46,1,515,490,395,230
46,2,1004,464,276,256
46,3,74,205,230,234
46,4,482,173,390,274
46,5,953,172,327,262
47,0,0,537,342,183
47,1,516,493,395,227
47,2,1004,467,276,253
47,3,74,208,231,233
47,4,953,175,327,262
47,5,483,175,390,274
48,0,0,540,342,180
48,1,516,495,395,225
48,2,1004,470,276,250
48,3,74,210,232,233
48,4,954,178,326,262
48,5,481,178,393,274
49,0,0,542,341,178
49,1,515,498,396,222
49,2,1004,473,276,247
49,3,73,212,233,233
49,4,953,181,327,262
49,5,481,181,392,274
50,0,0,544,340,176
50,1,515,500,396,220
50,2,1004,475,276,245
50,3,74,215,232,232
50,4,954,183,326,262
50,5,482,183,391,273
51,0,0,545,338,175
51,1,513,502,396,218
51,2,1002,477,278,243
51,3,70,215,234,233
51,4,952,185,328,262
51,5,480,185,392,273
52,0,0,547,336,173
52,1,511,504,396,216
52,2,1001,480,279,240
52,3,69,217,233,232
52,4,951,187,329,262
52,5,478,187,392,273
53,0,0,548,333,172
53,1,509,505,396,215
53,2,999,481,281,239
53,3,65,217,235,233
53,4,948,190,332,260
53,5,476,189,392,272
54,0,0,549,332,171
54,1,507,507,396,213
54,2,997,483,283,237
54,3,63,218,236,233
54,4,947,192,333,260
54,5,475,190,392,272
55,0,0,551,330,169
55,1,506,508,396,212
55,2,996,485,284,235
55,3,62,219,236,233
55,4,946,193,334,261
55,5,474,192,391,272
56,0,0,552,328,168
56,1,504,510,396,210
56,2,995,486,285,234
56,3,60,220,236,233
56,4,944,195,336,260
56,5,472,193,392,271
57,0,0,553,326,167
57,1,502,511,396,209
57,2,992,487,288,233
57,3,57,221,237,233
57,4,943,197,337,260
57,5,470,195,392,271
58,0,0,553,325,167
58,1,501,512,396,208
58,2,992,489,288,231
58,3,56,221,238,234
58,4,941,198,339,260
58,5,469,196,392,270
59,0,0,554,324,166
59,1,500,513,396,207
59,2,990,490,290,230
59,3,54,222,239,233
59,4,941,200,338,259
59,5,467,197,393,270
60,0,0,555,323,165
60,1,500,514,395,206
60,2,990,491,290,229
60,3,54,222,239,233
60,4,940,201,339,259
60,5,467,198,393,270
61,0,0,555,322,165
61,1,499,514,395,206
61,2,989,492,291,228
61,3,53,223,239,233
61,4,939,202,340,259
61,5,466,199,393,270
62,0,0,556,322,164
62,1,498,515,396,205
62,2,989,493,291,227
62,3,53,223,239,233
62,4,939,203,339,259
62,5,466,200,392,269
63,0,0,556,321,164
63,1,497,516,396,204
63,2,988,494,292,226
63,3,52,224,239,232
63,4,938,204,338,259
63,5,466,200,392,270
64,0,0,557,320,163
64,1,497,517,395,203
64,2,987,495,293,225
64,3,52,224,239,233
64,4,938,206,337,257
64,5,466,201,391,269
65,0,0,557,320,163
65,1,496,518,396,202
65,2,987,496,293,224
65,3,52,225,239,232
65,4,938,207,338,257
65,5,465,202,392,269
66,0,0,557,319,163
66,1,496,519,395,201
66,2,986,497,294,223
66,3,50,225,240,233
66,4,937,208,339,257
66,5,465,203,392,269
67,0,0,558,318,162
67,1,495,520,395,200
67,2,986,498,294,222
67,3,49,225,241,233
67,4,937,209,337,257
67,5,464,204,392,268
68,0,0,559,317,161
68,1,494,520,395,200
68,2,985,500,295,220
68,3,49,226,241,232
68,4,937,210,336,257
68,5,463,205,393,268
69,0,0,559,317,161
69,1,494,521,394,199
69,2,984,501,296,219
69,3,48,226,241,232
69,4,936,211,336,257
69,5,463,205,392,268
70,0,0,559,316,161
70,1,493,522,395,198
70,2,984,502,296,218
70,3,47,227,242,232
70,4,936,212,335,257
70,5,462,206,393,268
71,0,0,560,315,160
71,1,492,523,395,197
71,2,983,503,297,217
71,3,47,227,241,232
71,4,935,213,335,257
71,5,462,207,392,267
72,0,0,560,314,160
72,1,491,524,395,196
72,2,983,504,297,216
72,3,46,227,242,232
72,4,935,215,336,257
72,5,462,208,392,267
73,0,0,560,313,160
73,1,490,525,395,195
73,2,981,506,299,214
73,3,44,227,243,232
73,4,934,216,335,256
73,5,460,209,392,267
74,0,490,525,394,195
74,1,981,507,299,213
74,2,44,228,243,231
74,3,934,217,333,256
74,4,460,210,392,266
75,0,488,526,395,194
75,1,980,508,300,212
75,2,42,228,244,231
75,3,933,218,334,257
75,4,459,211,392,265
76,0,487,527,395,193
76,1,979,509,301,211
76,2,42,228,244,231
76,3,932,219,333,256
76,4,458,211,392,265
77,0,485,527,395,193
77,1,978,510,302,210
77,2,40,228,245,231
77,3,932,220,331,256
77,4,458,212,391,265
78,0,485,528,394,192
78,1,977,511,303,209
78,2,40,228,244,231
78,3,931,221,333,256
78,4,457,213,392,264
79,0,484,529,393,191
79,1,976,512,304,208
79,2,38,228,246,231
79,3,930,222,331,256
79,4,456,213,391,265
80,0,483,529,394,191
80,1,975,513,305,207
80,2,38,227,245,232
80,3,930,222,332,257
80,4,456,214,391,264
81,0,482,530,393,190
81,1,974,514,306,206
81,2,37,228,246,231
81,3,929,223,332,257
81,4,455,214,391,264
82,0,481,530,394,190
82,1,974,515,306,205
82,2,36,227,247,232
82,3,929,224,330,257
82,4,454,214,391,264
83,0,480,530,394,190
83,1,973,516,307,204
83,2,35,227,247,231
83,3,928,224,330,257
83,4,454,214,391,265
84,0,480,530,393,190
84,1,972,516,308,204
84,2,35,227,247,231
84,3,928,225,329,257
84,4,452,214,392,265
85,0,478,531,394,189
85,1,972,517,308,203
85,2,34,226,247,232
85,3,927,225,331,257
85,4,452,214,391,265
86,0,478,531,394,189
86,1,971,517,309,203
86,2,33,226,248,232
86,3,927,225,329,258
86,4,452,214,391,266
87,0,477,531,394,189
87,1,970,518,310,202
87,2,927,226,330,257
87,3,32,226,249,231
87,4,452,214,391,266
88,0,477,532,393,188
88,1,970,518,310,202
88,2,927,226,329,258
88,3,33,225,248,232
88,4,451,214,391,266
89,0,476,532,393,188
89,1,969,519,311,201
89,2,927,226,328,258
89,3,33,226,247,231
89,4,451,214,391,266
90,0,476,532,393,188
90,1,969,519,311,201
90,2,927,227,327,258
90,3,32,225,249,232
90,4,450,214,392,266
91,0,476,532,393,188
91,1,969,520,311,200
91,2,927,227,327,258
91,3,31,225,250,231
91,4,450,213,392,267
92,0,475,533,393,187
92,1,969,520,311,200
92,2,927,227,328,259
92,3,32,225,248,231
92,4,450,214,392,267
93,0,475,533,393,187
93,1,969,521,311,199
93,2,927,228,328,259
93,3,31,225,249,231
93,4,451,214,391,268
94,0,474,533,393,187
94,1,968,522,312,198
94,2,926,228,327,259
94,3,30,224,250,232
94,4,450,214,391,267
95,0,473,533,394,187
95,1,968,522,312,198
95,2,926,228,327,259
95,3,30,224,250,232
95,4,449,214,392,268
96,0,473,533,393,187
96,1,967,523,313,197
96,2,926,229,327,259
96,3,28,224,251,232
96,4,448,214,393,268
97,0,472,534,394,186
97,1,967,523,313,197
97,2,925,229,327,259
97,3,28,223,251,232
97,4,448,213,392,269
98,0,471,534,394,186
98,1,966,523,314,197
98,2,925,229,327,260
98,3,27,223,251,232
98,4,447,213,392,269
99,0,471,533,393,187
99,1,966,524,314,196
99,2,925,229,327,260
99,3,27,222,251,233
99,4,447,213,392,269
100,0,470,534,393,186
100,1,965,524,315,196
100,2,925,229,326,259
100,3,26,223,251,231
100,4,446,213,392,269
101,0,469,534,394,186
101,1,965,524,315,196
101,2,925,229,326,260
101,3,27,223,250,231
101,4,446,212,392,270
102,0,469,534,394,186
102,1,965,525,315,195
102,2,925,230,325,260
102,3,26,222,251,232
102,4,446,212,392,271
103,0,468,534,394,186
103,1,964,525,316,195
103,2,924,230,325,259
103,3,24,221,253,233
103,4,446,212,391,270
104,0,467,534,394,186
104,1,963,525,317,195
104,2,923,230,326,260
104,3,23,221,253,232
104,4,445,212,392,271
105,0,467,534,394,186
105,1,963,525,317,195
105,2,923,230,325,260
105,3,23,221,253,232
105,4,444,212,393,271
106,0,467,534,393,186
106,1,963,526,317,194
106,2,923,230,324,260
106,3,22,221,254,232
106,4,444,212,392,271
107,0,466,534,394,186
107,1,962,526,318,194
107,2,923,230,323,260
107,3,22,221,253,232
107,4,443,212,393,271
108,0,466,533,393,187
108,1,962,526,318,194
108,2,923,230,325,261
108,3,22,220,253,232
108,4,443,212,393,271
109,0,465,534,394,186
109,1,961,527,319,193
109,2,922,230,324,261
109,3,21,220,254,232
109,4,443,212,392,271
110,0,464,533,395,187
110,1,961,527,319,193
110,2,922,231,324,260
110,3,21,220,254,232
110,4,443,212,392,271
111,0,464,533,394,187
111,1,961,527,319,193
111,2,922,231,323,260
111,3,20,220,255,232
111,4,443,212,392,271
112,0,464,533,394,187
112,1,961,527,319,193
112,2,922,231,322,260
112,3,21,220,254,232
112,4,443,211,391,272
113,0,464,533,394,187
113,1,960,527,320,193
113,2,922,231,323,261
113,3,20,219,254,233
113,4,443,211,391,272
114,0,463,533,395,187
114,1,960,527,320,193
114,2,922,231,323,261
114,3,20,219,254,232
114,4,442,211,392,272
115,0,463,533,394,187
115,1,960,528,320,192
115,2,922,231,323,261
115,3,19,219,255,232
115,4,442,211,392,272
116,0,463,533,394,187
116,1,960,528,320,192
116,2,922,231,323,261
116,3,19,218,255,232
116,4,442,210,392,273
117,0,463,532,394,188
117,1,960,528,320,192
117,2,922,231,323,261
117,3,18,218,256,232
117,4,441,210,393,273
118,0,463,532,394,188
118,1,960,528,320,192
118,2,922,231,323,261
118,3,19,217,255,233
118,4,442,210,392,273
119,0,462,532,395,188
119,1,960,528,320,192
119,2,923,231,322,261
119,3,19,217,255,232
119,4,442,209,392,274
120,0,463,532,394,188
120,1,960,528,320,192
120,2,922,231,323,261
120,3,18,217,256,232
120,4,441,209,393,273
121,0,463,531,394,189
121,1,961,528,319,192
121,2,923,231,322,261
121,3,18,216,256,233
121,4,442,209,392,273
122,0,463,531,394,189
122,1,960,528,320,192
122,2,923,231,321,261
122,3,18,216,256,233
122,4,442,208,392,274
123,0,463,531,394,189
123,1,960,528,320,192
123,2,923,231,323,261
123,3,18,216,255,232
123,4,442,208,393,274
124,0,462,531,395,189
124,1,960,529,320,191
124,2,923,231,322,261
124,3,18,217,255,231
124,4,442,208,392,274
125,0,460,531,396,189
125,1,960,529,320,191
125,2,924,231,322,262
125,3,16,215,256,232
125,4,440,207,394,275
126,0,460,531,396,189
126,1,960,529,320,191
126,2,923,231,323,263
126,3,14,213,258,234
126,4,440,207,394,276
127,0,960,530,320,190
127,1,458,530,397,190
127,2,922,231,321,262
127,3,12,212,259,234
127,4,440,206,393,276
128,0,959,529,321,191
128,1,458,529,397,191
128,2,923,230,321,263
128,3,12,212,258,233
128,4,439,205,394,277
129,0,959,529,321,191
129,1,458,529,396,191
129,2,922,230,322,263
129,3,11,212,258,232
129,4,438,205,395,276
130,0,959,529,321,191
130,1,457,528,397,192
130,2,922,229,320,263
130,3,9,210,259,233
130,4,438,204,394,277
131,0,958,528,322,192
131,1,456,528,397,192
131,2,922,229,320,263
131,3,7,209,260,233
131,4,437,203,395,277
132,0,957,528,323,192
132,1,455,528,398,192
132,2,921,228,321,264
132,3,436,208,395,272
132,4,5,207,261,235
133,0,956,526,324,194
133,1,453,525,399,195
133,2,920,226,319,264
133,3,3,205,262,235
133,4,433,200,397,278
134,0,956,525,324,195
134,1,453,524,399,196
134,2,919,225,319,263
134,3,2,204,261,235
134,4,433,198,396,279
135,0,955,525,325,195
135,1,452,524,399,196
135,2,919,224,319,264
135,3,0,203,262,235
135,4,433,198,396,278
136,0,955,524,325,196
136,1,450,523,400,197
136,2,919,223,318,263
136,3,0,201,261,235
136,4,433,196,395,278
137,0,954,521,326,199
137,1,449,521,400,199
137,2,918,221,319,264
137,3,432,200,395,273
137,4,0,199,259,236
138,0,953,519,327,201
138,1,448,519,401,201
138,2,918,219,317,264
138,3,431,198,396,273
138,4,0,197,257,236
139,0,952,518,328,202
139,1,447,517,401,203
139,2,917,217,318,263
139,3,430,195,396,273
139,4,0,194,256,237
140,0,0,530,265,190
140,1,952,515,328,205
140,2,445,514,403,206
140,3,916,214,317,264
140,4,0,191,254,238
140,5,426,186,399,280
141,0,951,513,329,207
141,1,445,513,402,207
141,2,916,212,317,264
141,3,0,190,252,237
141,4,426,184,399,281
142,0,951,513,329,207
142,1,444,512,402,208
142,2,915,211,316,264
142,3,426,189,398,274
142,4,0,189,251,237
143,0,443,512,403,208
143,1,950,511,330,209
143,2,915,210,317,264
143,3,0,189,249,236
143,4,425,188,398,274
144,0,441,511,404,209
144,1,949,510,331,210
144,2,914,209,317,264
144,3,0,186,247,239
144,4,422,181,400,281
145,0,948,510,332,210
145,1,438,510,406,210
145,2,913,208,317,265
145,3,0,185,245,239
145,4,419,180,402,281
146,0,947,510,333,210
146,1,437,510,406,210
146,2,912,207,317,265
146,3,0,184,243,239
146,4,418,179,402,282
147,0,946,509,334,211
147,1,436,509,405,211
147,2,911,206,321,266
147,3,0,184,240,239
147,4,416,178,403,282
148,0,434,509,406,211
148,1,945,508,335,212
148,2,911,205,317,266
148,3,0,188,237,234
148,4,416,176,402,283
149,0,432,508,408,212
149,1,945,507,335,213
149,2,910,204,318,266
149,3,0,180,237,241
149,4,413,175,405,284
150,0,432,508,408,212
150,1,945,506,335,214
150,2,910,202,319,267
150,3,0,180,236,241
150,4,412,174,406,284
151,0,430,507,410,213
151,1,946,506,334,214
151,2,910,201,318,267
151,3,0,179,234,241
151,4,411,173,406,284
152,0,428,507,411,213
152,1,945,505,335,215
152,2,909,200,320,268
152,3,0,177,232,242
152,4,409,171,408,286
153,0,426,507,413,213
153,1,945,505,335,215
153,2,909,199,320,268
153,3,0,176,229,243
153,4,406,170,410,286
154,0,424,507,414,213
154,1,945,505,335,215
154,2,909,198,321,269
154,3,0,175,228,243
154,4,407,170,408,286
155,0,422,507,415,213
155,1,944,505,336,215
155,2,909,198,322,269
155,3,0,177,225,241
155,4,404,175,411,281
156,0,421,506,415,214
156,1,944,505,336,215
156,2,909,197,322,270
156,3,0,176,223,242
156,4,402,168,412,288
157,0,945,506,335,214
157,1,419,506,417,214
157,2,909,196,322,271
157,3,0,174,222,243
157,4,401,167,413,288
158,0,945,506,335,214
158,1,418,506,418,214
158,2,909,196,327,271
158,3,0,173,221,244
158,4,400,166,414,290
159,0,946,507,334,213
159,1,417,506,420,214
159,2,909,195,325,272
159,3,0,171,220,246
159,4,398,165,416,290
160,0,947,507,333,213
160,1,416,506,421,214
160,2,910,194,326,273
160,3,0,170,219,247
160,4,397,165,418,290
161,0,947,507,333,213
161,1,415,507,422,213
161,2,911,194,327,274
161,3,0,169,218,247
161,4,395,164,420,292
162,0,948,507,332,213
162,1,414,507,424,213
162,2,912,194,328,274
162,3,0,169,217,247
162,4,396,163,419,293
163,0,949,508,331,212
163,1,413,507,425,213
163,2,912,193,330,274
163,3,0,168,216,247
163,4,395,162,421,293
164,0,950,508,330,212
164,1,412,507,426,213
164,2,913,193,330,275
164,3,396,169,420,287
164,4,0,167,215,248
165,0,951,508,329,212
165,1,412,507,426,213
165,2,914,193,332,275
165,3,397,171,419,284
165,4,0,167,215,248
166,0,952,508,328,212
166,1,411,507,428,213
166,2,915,192,331,276
166,3,396,170,421,285
166,4,0,167,213,247
167,0,952,507,328,213
167,1,410,506,430,214
167,2,916,191,334,277
167,3,396,169,422,285
167,4,0,165,213,248
168,0,954,507,326,213
168,1,410,505,431,215
168,2,917,188,334,279
168,3,0,163,213,249
168,4,393,158,426,296
169,0,955,507,325,213
169,1,410,504,432,216
169,2,918,187,335,279
169,3,0,161,213,250
169,4,393,156,426,297
170,0,957,506,323,214
170,1,410,504,432,216
170,2,919,186,338,280
170,3,0,160,212,250
170,4,393,155,427,297
171,0,959,506,321,214
171,1,410,503,434,217
171,2,921,185,339,280
171,3,393,161,429,290
171,4,0,159,212,251
172,0,961,505,319,215
172,1,410,503,435,217
172,2,923,183,338,281
172,3,395,159,428,291
172,4,0,159,212,249
173,0,963,504,317,216
173,1,410,502,437,218
173,2,925,182,339,281
173,3,394,157,431,293
173,4,0,157,212,250
174,0,965,504,315,216
174,1,411,500,439,220
174,2,926,180,341,282
174,3,0,154,213,252
174,4,395,149,431,299
175,0,967,503,313,217
175,1,411,499,440,221
175,2,928,178,341,283
175,3,0,153,213,252
175,4,395,147,433,300
176,0,969,502,311,218
176,1,413,499,440,221
176,2,930,176,343,284
176,3,0,152,214,252
176,4,396,146,434,300
177,0,971,502,309,218
177,1,413,498,442,222
177,2,932,175,345,284
177,3,0,150,214,254
177,4,395,144,436,301
178,0,974,500,306,220
178,1,414,499,443,221
178,2,933,174,346,284
178,3,400,150,433,294
178,4,0,150,214,253
179,0,976,500,304,220
179,1,415,498,444,222
179,2,935,172,345,285
179,3,399,149,435,295
179,4,0,149,214,253
180,0,978,500,302,220
180,1,415,498,445,222
180,2,936,171,344,286
180,3,0,148,214,254
180,4,397,142,439,302
181,0,980,499,300,221
181,1,417,498,445,222
181,2,939,171,341,286
181,3,0,150,214,252
181,4,401,147,437,296
182,0,982,500,298,220
182,1,417,498,447,222
182,2,941,170,339,288
182,3,0,151,213,251
182,4,400,140,439,304
183,0,984,501,296,219
183,1,417,499,449,221
183,2,942,170,338,287
183,3,0,148,213,254
183,4,402,147,438,297
184,0,986,500,294,220
184,1,417,500,450,220
184,2,943,169,337,288
184,3,402,148,439,296
184,4,0,147,213,255
185,0,988,501,292,219
185,1,417,500,451,220
185,2,945,169,335,289
185,3,0,151,212,252
185,4,401,146,442,299
186,0,989,503,291,217
186,1,417,501,453,219
186,2,946,169,334,289
186,3,0,148,212,256
186,4,398,139,446,306
187,0,991,503,289,217
187,1,417,501,453,219
187,2,946,168,334,290
187,3,0,146,211,258
187,4,398,139,447,307
188,0,992,503,288,217
188,1,416,501,456,219
188,2,947,169,333,290
188,3,0,145,210,259
188,4,397,138,449,308
189,0,993,503,287,217
189,1,417,502,456,218
189,2,948,168,332,291
189,3,0,145,210,260
189,4,397,138,450,308
190,0,995,504,285,216
190,1,417,503,458,217
190,2,948,167,332,292
190,3,0,145,209,261
190,4,397,138,450,308
191,0,417,504,459,216
191,1,996,503,284,217
191,2,949,166,331,293
191,3,0,146,207,260
191,4,396,138,452,309
192,0,416,504,461,216
192,1,998,503,282,217
192,2,950,166,330,292
192,3,0,146,206,261
192,4,396,139,453,308
193,0,415,505,463,215
193,1,998,503,282,217
193,2,950,166,330,292
193,3,0,146,205,261
193,4,397,144,452,303
194,0,414,506,464,214
194,1,999,504,281,216
194,2,951,166,329,293
194,3,396,146,454,301
194,4,0,146,203,261
195,0,414,506,465,214
195,1,1000,504,280,216
195,2,951,165,329,294
195,3,394,145,456,302
195,4,0,145,202,262
196,0,413,506,466,214
196,1,1001,504,279,216
196,2,951,165,329,293
196,3,392,144,458,303
196,4,0,144,200,263
197,0,412,506,468,214
197,1,1002,503,278,217
197,2,952,164,328,294
197,3,0,144,199,263
197,4,392,135,459,312
198,0,410,506,470,214
198,1,1002,503,278,217
198,2,952,162,328,295
198,3,0,143,197,264
198,4,389,134,462,312
199,0,409,506,471,214
199,1,1002,502,278,218
199,2,952,162,328,294
199,3,0,142,195,264
199,4,389,140,462,306
200,0,408,507,472,213
200,1,1002,503,278,217
200,2,951,162,329,295
200,3,388,141,462,305
200,4,0,141,193,265
201,0,407,506,473,214
201,1,1003,502,277,218
201,2,952,160,328,296
201,3,0,140,191,266
201,4,385,132,465,314
202,0,405,506,475,214
202,1,1004,502,276,218
202,2,951,159,329,297
202,3,0,139,189,267
202,4,384,131,466,314
203,0,402,506,478,214
203,1,1003,502,277,218
203,2,951,159,329,297
203,3,381,137,469,308
203,4,0,137,187,268
204,0,401,505,478,215
204,1,1003,502,277,218
204,2,951,157,329,298
204,3,379,128,470,316
205,0,399,505,480,215
205,1,1003,501,277,219
205,2,951,156,329,299
205,3,377,127,472,317
206,0,397,505,481,215
206,1,1003,502,277,218
206,2,951,156,329,298
206,3,375,125,473,318
207,0,395,505,483,215
207,1,1003,501,277,219
207,2,950,155,330,299
207,3,375,124,473,319
208,0,392,505,486,215
208,1,1003,502,277,218
208,2,950,154,330,300
208,3,371,123,476,320
209,0,390,505,486,215
209,1,1002,502,278,218
209,2,950,154,330,301
209,3,369,129,478,314
210,0,388,504,488,216
210,1,1002,502,278,218
210,2,949,152,331,303
210,3,367,121,479,322
211,0,386,505,489,215
211,1,1003,502,277,218
211,2,950,152,330,302
211,3,365,126,480,317
212,0,384,504,489,216
212,1,1002,503,278,217
212,2,949,152,331,303
212,3,363,126,482,317
213,0,381,504,492,216
213,1,1003,503,277,217
213,2,949,151,331,304
213,3,361,118,483,324
214,0,380,505,493,215
214,1,1003,503,277,217
214,2,949,150,331,304
214,3,360,116,484,326
215,0,377,505,496,215
215,1,1003,503,277,217
215,2,950,150,330,306
215,3,359,116,485,326
216,0,378,505,494,215
216,1,1004,503,276,217
216,2,950,150,330,305
216,3,359,124,485,318
217,0,375,506,497,214
217,1,1005,505,275,215
217,2,951,149,329,307
217,3,359,122,485,321
218,0,1004,506,276,214
218,1,372,506,500,214
218,2,951,149,329,308
218,3,354,114,490,329
219,0,1005,507,275,213
219,1,370,507,501,213
219,2,950,149,330,308
219,3,352,114,491,330
220,0,1005,508,275,212
220,1,368,507,503,213
220,2,951,149,329,309
