frame,rect_id,x,y,w,h
221,1,943,36,337,622
221,2,0,21,841,680
222,0,914,275,366,445
222,1,941,39,339,620
222,2,0,21,840,681
223,0,913,298,367,422
223,1,942,40,338,621
223,2,0,21,831,682
224,0,915,403,365,317
224,1,942,40,338,622
224,2,0,21,836,683
225,0,912,304,368,416
225,1,939,39,341,624
225,2,0,20,829,685
226,0,913,321,367,399
226,1,940,39,340,625
226,2,0,21,836,685
227,0,913,376,367,344
227,1,938,39,342,628
227,2,0,21,834,686
228,0,911,347,369,373
228,1,938,38,342,630
228,2,0,21,834,688
229,0,909,277,371,443
229,1,938,39,342,630
229,2,0,21,833,688
230,0,911,365,369,355
230,1,938,39,342,632
230,2,0,22,832,689
231,0,910,366,370,354
231,1,938,39,342,633
231,2,0,21,831,690
232,0,910,370,370,350
232,1,937,39,343,634
232,2,0,21,831,691
233,0,911,372,353,348
233,1,937,38,343,636
233,2,0,21,831,692
234,0,910,365,315,355
234,1,937,38,343,637
234,2,0,18,831,696
235,0,910,367,303,353
235,1,937,39,343,637
235,2,0,21,829,694
236,0,911,380,277,340
236,1,937,37,343,640
236,2,0,21,831,695
237,0,911,365,249,355
237,1,937,35,343,643
237,2,0,21,831,695
238,0,912,448,247,272
238,1,938,35,342,644
238,2,0,21,831,697
239,0,911,381,244,339
239,1,938,34,342,646
239,2,0,22,831,697
240,0,911,370,227,350
240,1,938,39,342,642
240,2,0,22,832,698
241,0,913,420,201,300
241,1,939,41,341,641
241,2,0,22,832,698
242,0,914,451,197,269
242,1,939,40,341,643
242,2,0,22,833,698
243,0,940,36,340,648
243,1,0,22,835,698
244,0,942,38,338,646
244,1,0,22,836,698
245,0,945,35,335,650
245,1,0,22,838,698
246,0,946,30,334,656
246,1,0,21,840,699
247,0,948,32,332,654
247,1,0,21,842,699
248,0,951,29,329,658
248,1,0,17,844,703
249,0,955,27,325,660
249,1,0,19,847,701
250,0,956,25,324,663
250,1,0,16,849,704
251,0,958,26,322,662
251,1,0,13,851,707
252,0,961,24,319,665
252,1,0,12,854,708
253,0,963,48,317,641
253,1,0,11,856,709
254,0,966,20,314,669
254,1,0,10,858,710
255,0,969,21,311,668
255,1,0,10,860,710
256,0,973,24,307,665
256,1,0,13,862,707
257,0,975,17,305,672
257,1,0,12,865,708
258,0,978,44,302,645
258,1,0,11,868,709
259,0,979,41,301,649
259,1,0,11,869,709
260,0,981,14,299,677
260,1,0,5,870,715
261,0,983,13,297,678
261,1,0,10,872,710
262,0,984,38,296,654
262,1,0,9,873,711
263,0,986,37,294,656
263,1,0,3,875,717
264,0,988,10,292,684
264,1,0,3,877,717
265,0,989,36,291,658
265,1,0,2,877,718
266,0,991,35,289,660
266,1,0,1,879,719
267,0,993,33,287,663
267,1,0,1,881,719
268,0,994,35,286,661
268,1,0,1,882,719
269,0,996,9,284,688
269,1,0,0,884,720
270,0,998,30,282,668
270,1,0,0,885,720
271,0,997,30,283,668
271,1,0,0,885,720
272,0,998,28,282,671
272,1,0,0,886,720
273,0,1000,29,280,671
273,1,0,0,887,720
274,0,1001,30,279,671
274,1,0,2,889,718
275,0,1000,25,280,678
275,1,0,2,889,718
