frame,rect_id,x,y,w,h
51,0,364,49,452,614
51,1,874,0,406,674
51,2,0,0,331,656
52,0,364,49,452,615
52,1,874,0,406,676
52,2,0,0,331,657
53,0,364,50,452,615
53,1,873,0,407,677
53,2,0,0,331,658
54,0,364,50,453,616
54,1,872,0,408,678
54,2,0,0,334,659
55,0,364,51,453,616
55,1,872,0,408,678
55,2,0,0,332,659
56,0,364,52,453,615
56,1,872,0,408,678
56,2,0,0,332,660
57,0,364,53,452,614
57,1,872,0,408,678
57,2,0,0,334,660
58,0,365,54,452,614
58,1,872,0,408,679
58,2,0,0,332,661
59,0,365,55,451,613
59,1,872,0,408,679
59,2,0,0,333,661
60,0,365,55,451,614
60,1,872,0,408,680
60,2,0,0,335,661
61,0,365,56,452,613
61,1,872,0,408,680
61,2,0,0,333,662
62,0,366,56,451,612
62,1,872,0,408,680
62,2,0,0,334,661
63,0,366,58,451,611
63,1,872,0,408,680
63,2,0,0,334,662
64,0,366,58,451,611
64,1,872,0,408,680
64,2,0,0,335,662
65,0,367,58,450,611
65,1,872,0,408,680
65,2,0,0,335,662
66,0,368,59,450,610
66,1,872,0,408,680
66,2,0,0,338,662
67,0,368,59,450,610
67,1,872,0,408,680
67,2,0,0,336,662
68,0,369,60,448,609
68,1,872,0,408,680
68,2,0,0,337,662
69,0,368,61,450,609
69,1,872,0,408,681
69,2,0,0,337,662
70,0,369,61,450,609
70,1,873,0,407,681
70,2,0,0,338,663
71,0,370,62,449,607
71,1,873,0,407,681
71,2,0,0,339,662
72,0,371,63,448,607
72,1,873,0,407,682
72,2,0,0,340,663
73,0,371,63,448,607
73,1,0,1,339,662
73,2,873,0,407,681
74,0,372,63,447,607
74,1,0,1,341,661
74,2,873,0,407,681
75,0,373,63,447,607
75,1,0,1,347,662
75,2,873,0,407,682
76,0,373,64,447,606
76,1,0,2,341,660
76,2,873,0,407,681
77,0,374,64,446,606
77,1,0,3,344,659
77,2,874,0,406,681
78,0,374,65,446,605
78,1,0,3,343,659
78,2,874,0,406,681
79,0,375,65,446,605
79,1,0,3,350,659
79,2,874,0,406,681
80,0,375,66,446,604
80,1,0,5,345,658
80,2,875,0,405,682
81,0,376,66,445,604
81,1,0,4,345,658
81,2,875,2,405,680
82,0,377,66,445,604
82,1,0,5,352,657
82,2,876,1,404,680
83,0,378,67,444,603
83,1,0,5,348,657
83,2,876,0,404,682
84,0,378,68,445,602
84,1,0,6,349,656
84,2,876,1,404,681
85,0,378,67,445,603
85,1,0,6,348,656
85,2,877,2,403,679
86,0,379,67,444,603
86,1,0,6,348,655
86,2,878,1,402,680
87,0,380,68,444,602
87,1,0,6,349,655
87,2,878,0,402,682
88,0,380,68,444,602
88,1,0,6,349,655
88,2,879,0,401,682
89,0,381,67,443,602
89,1,0,6,350,654
89,2,879,0,401,681
90,0,381,66,443,602
90,1,0,4,357,655
90,2,879,0,401,680
91,0,381,66,444,602
91,1,0,5,351,654
91,2,880,0,400,680
92,0,382,65,442,603
92,1,0,4,358,654
92,2,880,0,400,679
93,0,382,65,443,602
93,1,0,4,358,653
93,2,881,0,399,679
94,0,382,65,443,601
94,1,0,4,351,653
94,2,881,0,399,678
95,0,383,64,442,602
95,1,0,3,352,653
95,2,881,0,399,678
96,0,383,65,442,600
96,1,0,2,352,653
96,2,882,0,398,677
97,0,383,64,442,601
97,1,0,2,352,653
97,2,882,0,398,676
98,0,384,63,441,600
98,1,0,1,353,653
98,2,883,0,397,676
99,0,383,61,443,602
99,1,883,0,397,676
99,2,0,0,353,653
100,0,384,60,442,602
100,1,884,0,396,675
100,2,0,0,353,652
101,0,385,58,441,604
101,1,885,0,395,673
101,2,0,0,353,650
102,0,385,57,442,604
102,1,885,0,395,673
102,2,0,0,354,650
103,0,385,56,442,604
103,1,886,0,394,672
103,2,0,0,354,649
104,0,387,55,441,604
104,1,887,0,393,672
104,2,0,0,356,648
105,0,387,54,442,605
105,1,888,0,392,671
105,2,0,0,354,647
106,0,387,54,442,604
106,1,889,0,391,670
106,2,0,0,349,646
107,0,388,53,442,604
107,1,889,0,391,670
107,2,0,0,356,646
108,0,390,52,442,604
108,1,891,0,389,669
108,2,0,0,351,645
109,0,392,52,442,604
109,1,894,0,386,669
109,2,0,0,359,644
110,0,393,54,441,601
110,1,895,0,385,668
110,2,0,0,360,643
111,0,393,52,442,603
111,1,895,0,385,668
111,2,0,0,360,643
112,0,393,49,442,605
112,1,896,0,384,667
112,2,0,0,360,641
113,0,395,50,442,603
113,1,898,0,382,666
113,2,0,0,362,641
114,0,395,48,443,604
114,1,899,0,381,665
114,2,0,0,356,639
115,0,396,47,443,604
115,1,900,24,380,640
115,2,0,0,353,639
116,0,396,45,442,605
116,1,898,0,382,662
116,2,0,0,362,638
117,0,396,45,441,604
117,1,898,0,382,661
117,2,0,0,361,637
118,0,396,45,442,603
118,1,897,0,383,661
118,2,0,0,360,637
119,0,396,44,441,604
119,1,896,0,384,659
119,2,0,0,360,637
120,0,396,44,441,603
120,1,896,0,384,659
120,2,0,0,358,636
121,0,395,43,442,604
121,1,895,0,385,659
121,2,0,0,358,637
122,0,395,43,442,604
122,1,895,0,385,659
122,2,0,0,358,637
123,0,395,41,442,606
123,1,894,0,386,659
123,2,0,0,357,638
124,0,396,42,442,605
124,1,896,20,384,639
124,2,0,0,357,638
125,0,396,42,442,605
125,1,895,5,385,654
125,2,0,0,357,638
126,0,396,41,443,607
126,1,896,0,384,660
126,2,0,0,357,638
127,0,398,41,442,607
127,1,897,15,383,644
127,2,0,0,358,639
128,0,399,42,442,606
128,1,899,20,381,640
128,2,0,0,360,638
129,0,400,41,443,608
129,1,900,20,380,641
129,2,0,0,354,639
130,0,401,41,444,608
130,1,901,23,379,639
130,2,0,0,362,640
131,0,905,60,375,602
131,1,403,41,443,608
131,2,0,0,363,639
132,0,404,41,444,610
132,1,903,0,377,663
132,2,0,0,366,639
133,0,908,60,372,604
133,1,406,41,444,610
133,2,0,0,367,639
134,0,911,95,369,569
134,1,407,41,444,610
134,2,0,0,368,639
135,0,911,82,369,583
135,1,408,39,445,613
135,2,0,0,370,639
136,0,913,61,367,605
136,1,410,41,444,611
136,2,0,0,372,639
137,0,914,59,366,607
137,1,412,41,444,611
137,2,0,0,375,638
138,0,916,53,364,614
138,1,413,40,445,613
138,2,0,0,375,638
139,0,919,81,361,587
139,1,415,40,443,613
139,2,0,0,377,638
140,0,921,87,359,581
140,1,417,40,443,613
140,2,0,0,379,636
141,0,924,139,356,530
141,1,417,39,443,614
141,2,0,0,380,636
142,0,923,133,357,536
142,1,417,41,443,612
142,2,0,0,380,636
143,0,921,80,359,589
143,1,417,41,442,612
143,2,0,0,381,636
144,0,921,86,359,583
144,1,416,35,443,618
144,2,0,0,381,636
145,0,924,119,356,550
145,1,416,43,443,610
145,2,0,5,381,631
146,0,921,80,359,589
146,1,416,34,443,619
146,2,0,0,381,635
147,0,922,105,358,564
147,1,416,33,443,620
147,2,0,0,381,636
148,0,924,127,356,542
148,1,416,36,443,617
148,2,0,0,379,635
149,0,923,121,357,547
149,1,416,31,443,622
149,2,1,0,378,635
150,0,923,131,357,538
150,1,415,30,444,623
150,2,0,0,378,635
151,0,923,147,357,521
151,1,414,36,444,616
151,2,0,0,374,636
152,0,921,125,359,543
152,1,413,33,445,620
152,2,0,0,377,636
153,0,922,133,358,535
153,1,412,32,445,621
153,2,0,0,375,637
154,0,921,146,359,521
154,1,411,34,445,619
154,2,0,0,374,638
155,0,918,124,362,544
155,1,409,32,447,622
155,2,0,0,372,638
156,0,918,134,362,535
156,1,407,31,448,623
156,2,0,0,371,640
157,0,915,103,365,567
157,1,406,32,448,623
157,2,0,0,370,641
158,0,914,111,366,560
158,1,405,33,448,624
158,2,0,0,370,644
159,0,913,123,367,550
159,1,403,34,449,625
159,2,0,0,366,645
160,0,912,132,368,541
160,1,401,34,450,625
160,2,0,0,364,647
161,0,910,125,370,549
161,1,400,37,449,623
161,2,0,1,365,646
162,0,909,133,371,541
162,1,398,37,451,624
162,2,0,1,361,648
163,0,909,136,371,539
163,1,397,34,451,627
163,2,0,0,360,649
164,0,907,133,373,542
164,1,396,34,451,628
164,2,0,0,358,650
165,0,907,144,373,532
165,1,394,29,454,634
165,2,0,1,356,651
166,0,906,145,374,532
166,1,393,33,454,631
166,2,0,2,355,650
167,0,906,134,374,544
167,1,393,33,454,631
167,2,0,2,354,651
168,0,938,31,342,582
168,1,392,29,455,637
168,2,0,2,352,652
169,0,906,141,374,540
169,1,391,28,457,639
169,2,0,2,354,653
170,0,905,124,375,558
170,1,391,29,456,639
170,2,0,2,354,654
171,0,906,133,374,551
171,1,391,33,458,637
171,2,0,3,353,654
172,0,907,129,373,556
172,1,391,37,458,633
172,2,0,5,354,653
173,0,907,132,373,555
173,1,391,35,459,637
173,2,0,6,357,653
174,0,908,132,372,556
174,1,391,35,460,639
174,2,0,7,354,654
175,0,907,133,373,557
175,1,391,39,459,636
175,2,0,8,356,654
176,0,908,142,372,548
176,1,391,36,459,639
176,2,0,9,356,653
177,0,390,31,460,646
177,1,939,29,341,594
177,2,0,9,356,654
178,0,391,32,458,645
178,1,942,29,338,595
178,2,0,10,353,653
179,0,906,141,374,552
179,1,390,32,459,646
179,2,0,11,356,653
180,0,936,29,344,597
180,1,388,29,460,650
180,2,0,12,354,653
181,0,388,33,459,646
181,1,935,32,345,594
181,2,0,14,356,652
182,0,902,119,378,578
182,1,387,31,460,651
182,2,0,15,356,653
183,0,903,148,377,551
183,1,386,35,461,649
183,2,0,17,354,653
184,0,386,43,461,643
184,1,933,34,347,597
184,2,0,20,351,652
185,0,901,150,379,554
185,1,384,39,462,649
185,2,0,21,351,653
186,0,384,36,462,653
186,1,932,34,348,601
186,2,0,22,350,653
187,0,933,48,347,588
187,1,383,40,462,651
187,2,0,24,350,652
188,0,900,160,380,548
188,1,382,38,463,654
188,2,0,25,349,651
189,0,930,47,350,591
189,1,382,38,463,655
189,2,0,26,351,651
190,0,900,151,380,559
190,1,382,38,470,656
190,2,0,27,354,650
191,0,902,161,378,551
191,1,383,38,463,657
191,2,0,28,355,649
192,0,937,46,343,596
192,1,384,39,462,657
192,2,0,30,350,648
193,0,938,47,342,596
193,1,385,39,463,658
193,2,0,30,355,647
194,0,938,46,342,598
194,1,387,39,462,659
194,2,0,32,362,644
195,0,939,45,341,600
195,1,389,43,460,655
195,2,0,33,365,642
196,0,941,44,339,602
196,1,390,40,467,659
196,2,2,33,367,641
197,0,391,49,460,650
197,1,944,43,336,604
197,2,7,33,363,640
198,0,946,41,334,607
198,1,393,38,459,661
198,2,10,33,363,639
199,0,948,40,332,608
199,1,395,37,457,662
199,2,15,33,361,636
200,0,950,38,330,609
200,1,396,34,464,663
200,2,19,30,359,636
201,0,952,35,328,612
201,1,399,32,463,663
201,2,25,29,359,634
202,0,954,36,326,610
202,1,401,31,454,664
202,2,30,29,356,631
203,0,955,35,325,611
203,1,402,31,453,664
203,2,34,28,354,631
204,0,956,37,324,610
204,1,403,30,452,664
204,2,37,28,351,630
205,0,958,41,322,607
205,1,404,30,450,664
205,2,40,28,348,628
206,0,959,41,321,607
206,1,404,30,450,664
206,2,42,28,347,627
207,0,959,41,321,608
207,1,404,30,449,665
207,2,43,28,343,626
208,0,958,40,322,609
208,1,403,29,449,665
208,2,44,28,344,625
209,0,958,39,322,611
209,1,403,28,448,667
209,2,45,27,342,626
210,0,957,42,323,608
210,1,402,28,447,666
210,2,45,26,344,626
211,0,956,43,324,607
211,1,401,27,448,667
211,2,45,26,344,624
212,0,955,42,325,608
212,1,399,26,448,668
212,2,45,25,344,626
213,0,953,42,327,608
213,1,398,25,447,669
213,2,43,24,346,626
214,0,953,40,327,610
214,1,396,25,448,669
214,2,43,24,345,625
215,0,951,39,329,611
215,1,394,23,448,671
215,2,42,23,347,626
216,0,948,39,332,611
216,1,392,23,448,671
216,2,40,23,347,626
217,0,947,40,333,610
217,1,391,23,447,671
217,2,39,23,347,625
218,0,947,38,333,613
218,1,389,22,447,674
218,2,38,22,348,627
219,0,945,39,335,613
219,1,387,23,455,673
219,2,36,23,348,626
220,0,944,40,336,614
220,1,35,23,348,626
220,2,385,22,455,674
221,0,944,39,336,616
221,1,383,22,455,676
221,2,34,22,349,628
222,0,942,40,338,616
222,1,33,23,349,626
222,2,382,22,455,677
223,0,943,41,337,617
223,1,33,23,348,626
223,2,380,22,448,678
224,0,943,41,337,618
224,1,31,23,340,627
224,2,378,22,449,679
225,0,940,40,340,620
225,1,377,21,449,681
225,2,0,21,380,629
226,0,941,40,339,621
226,1,377,22,456,681
226,2,0,22,381,627
227,0,939,40,341,624
227,1,375,22,448,682
227,2,31,22,349,628
228,0,939,39,341,626
228,1,374,22,457,684
228,2,0,22,380,628
229,0,939,40,341,626
229,1,31,23,349,628
229,2,373,22,457,684
230,0,939,40,341,628
230,1,372,23,457,685
230,2,31,23,350,628
231,0,939,47,341,622
231,1,0,24,380,627
231,2,372,22,448,686
232,0,938,48,342,622
232,1,33,25,347,626
232,2,372,22,448,687
233,0,938,39,342,632
233,1,34,25,347,627
233,2,372,22,456,688
234,0,938,39,342,633
234,1,0,26,381,625
234,2,372,22,454,689
235,0,938,46,342,627
235,1,0,27,381,624
235,2,372,22,448,690
236,0,938,38,342,636
236,1,0,27,381,626
236,2,372,22,456,691
237,0,938,36,342,639
237,1,0,29,381,625
237,2,372,22,456,691
238,0,939,36,341,640
238,1,0,30,382,625
238,2,373,22,447,693
239,0,939,35,341,642
239,1,0,31,382,624
239,2,373,23,455,693
240,0,939,42,341,636
240,1,0,32,383,624
240,2,374,23,455,694
241,0,940,42,340,637
241,1,0,33,383,623
241,2,375,23,454,695
242,0,940,41,340,639
242,1,0,34,384,622
242,2,375,23,455,696
243,0,941,40,339,641
243,1,0,35,386,622
243,2,378,23,454,697
244,0,943,39,337,642
244,1,0,37,389,620
244,2,380,23,453,697
245,0,0,39,391,619
245,1,946,36,334,646
245,2,383,23,452,697
246,0,0,40,394,617
246,1,947,31,333,652
246,2,385,22,452,698
247,0,0,40,397,617
247,1,949,33,331,650
247,2,388,22,451,698
248,0,78,41,322,614
248,1,952,30,328,654
248,2,391,21,450,699
249,0,0,41,401,614
249,1,956,36,324,648
249,2,394,20,450,700
250,0,0,159,135,452
250,1,957,43,323,642
250,2,89,42,317,612
250,3,397,19,449,701
251,0,0,160,141,450
251,1,959,53,321,632
251,2,95,42,315,611
251,3,401,14,447,706
252,0,0,43,413,609
252,1,962,25,318,661
252,2,404,13,447,707
253,0,964,49,316,637
253,1,0,16,853,704
254,0,967,30,313,656
254,1,0,15,855,705
255,0,970,44,310,642
255,1,0,11,857,708
256,0,974,45,306,641
256,1,0,45,428,601
256,2,419,14,440,705
257,0,976,44,304,642
257,1,0,13,862,706
258,0,979,45,301,641
258,1,0,12,865,706
259,0,980,42,300,645
259,1,0,12,866,706
260,0,982,40,298,648
260,1,0,6,867,713
261,0,984,39,296,649
261,1,0,11,869,708
262,0,985,39,295,650
262,1,0,10,870,709
263,0,987,38,293,652
263,1,0,9,872,710
264,0,989,35,291,656
264,1,0,9,874,711
265,0,990,37,290,654
265,1,0,8,874,712
266,0,992,36,288,656
266,1,0,2,876,718
267,0,994,34,286,659
267,1,0,2,878,718
268,0,995,36,285,657
268,1,0,2,879,718
269,0,997,29,283,665
269,1,0,1,881,719
270,0,999,31,281,664
270,1,0,4,882,716
271,0,998,31,282,664
271,1,0,0,882,720
272,0,999,29,281,667
272,1,0,0,883,720
273,0,1001,30,279,667
273,1,0,0,884,720
274,0,1002,31,278,667
274,1,0,3,886,717
275,0,1001,26,279,674
275,1,0,3,886,717
276,0,1002,29,278,674
276,1,0,4,887,716
277,0,1003,27,277,679
277,1,0,5,887,715
278,0,1004,29,276,680
278,1,0,6,889,714
279,0,1004,28,276,684
279,1,0,2,889,718
280,0,1006,31,274,684
280,1,0,3,891,717
281,0,1005,32,275,686
281,1,0,4,892,716
282,0,1006,32,274,688
282,1,0,5,892,715
283,0,1007,33,273,687
283,1,0,7,870,713
284,0,1008,33,272,687
284,1,0,7,865,713
285,0,1008,31,272,689
285,1,0,14,893,706
286,0,1008,34,272,686
286,1,0,14,858,706
287,0,1007,31,273,689
287,1,0,7,894,713
288,0,1007,33,273,687
288,1,0,9,894,711
289,0,1007,34,273,686
289,1,0,9,866,711
290,0,1006,33,274,687
290,1,0,9,895,711
291,0,1006,33,274,687
291,1,0,10,895,710
292,0,1007,33,273,687
292,1,0,11,896,709
293,0,1006,30,274,690
293,1,0,12,896,708
294,0,1006,33,274,687
294,1,0,12,897,708
295,0,1007,33,273,687
295,1,0,13,897,707
296,0,1006,30,274,690
296,1,0,14,897,706
297,0,1006,33,274,687
297,1,0,15,897,705
298,0,1006,34,274,686
298,1,0,15,898,705
299,0,1005,35,275,685
299,1,0,16,897,704
300,0,1005,29,275,691
300,1,2,16,895,704
301,0,1005,30,275,690
301,1,5,16,892,704
302,0,1006,30,274,690
302,1,8,17,889,703
303,0,1006,44,274,676
303,1,10,19,886,701
304,0,1004,33,276,687
304,1,12,19,882,701
305,0,1003,30,277,690
305,1,13,20,881,700
306,0,1002,47,278,673
306,1,15,26,877,694
307,0,1001,43,279,677
307,1,16,25,874,695
308,0,998,41,282,679
308,1,15,22,872,698
309,0,994,41,286,679
309,1,14,21,869,699
310,0,989,26,291,694
310,1,14,11,866,709
311,0,985,24,295,694
311,1,13,9,865,711
312,0,983,25,297,690
312,1,12,9,862,711
313,0,981,26,299,686
313,1,11,8,860,712
314,0,978,32,302,678
314,1,9,7,860,713
315,0,973,22,307,685
315,1,7,5,858,715
316,0,969,19,311,685
316,1,5,4,857,716
317,0,965,18,315,684
317,1,3,1,855,719
318,0,961,17,319,682
318,1,2,1,853,719
319,0,958,16,322,681
319,1,0,0,852,718
320,0,954,15,326,680
320,1,0,0,849,717
321,0,951,18,329,676
321,1,0,0,846,715
322,0,948,0,332,692
322,1,0,0,843,714
323,0,945,0,335,691
323,1,0,0,842,713
324,0,944,17,336,673
324,1,0,0,840,712
325,0,944,16,336,674
325,1,0,0,840,712
326,0,943,15,337,674
326,1,0,0,840,711
327,0,942,19,338,669
327,1,0,0,839,711
328,0,942,16,338,672
328,1,0,1,839,710
329,0,942,15,338,674
329,1,0,0,840,711
330,0,942,16,338,672
330,1,0,2,839,709
331,0,942,19,338,670
331,1,0,2,840,710
332,0,942,15,338,674
332,1,0,2,841,710
333,0,942,18,338,672
333,1,2,3,839,709
334,0,942,17,338,673
334,1,3,3,839,710
335,0,942,18,338,672
335,1,4,4,838,709
336,0,942,18,338,672
336,1,5,5,837,708
337,0,6,5,837,709
337,1,943,0,337,691
338,0,7,5,837,709
338,1,943,1,337,690
339,0,8,6,836,708
339,1,943,1,337,690
340,0,944,19,336,672
340,1,9,6,836,708
341,0,10,7,836,708
341,1,944,1,336,690
342,0,944,21,336,670
342,1,11,8,835,707
343,0,945,21,335,671
343,1,12,8,834,708
344,0,945,21,335,671
344,1,12,8,835,709
345,0,944,20,336,671
345,1,13,9,834,707
346,0,945,21,335,671
346,1,13,9,835,709
347,0,14,10,835,708
347,1,945,3,335,689
348,0,945,23,335,669
348,1,14,10,835,709
349,0,945,22,335,671
349,1,15,11,835,709
350,0,15,11,836,709
350,1,945,5,335,688
351,0,945,23,335,670
351,1,16,13,835,707
352,0,16,13,835,707
352,1,944,5,336,689
353,0,16,14,836,706
353,1,944,5,336,689
354,0,17,14,835,706
354,1,944,6,336,688
355,0,17,15,835,705
355,1,944,7,336,687
356,0,17,16,836,704
356,1,943,6,337,688
357,0,17,16,836,704
357,1,943,8,337,687
358,0,18,16,835,704
358,1,943,8,337,687
359,0,18,17,836,703
359,1,943,10,337,685
360,0,943,25,337,670
360,1,18,18,836,702
361,0,18,18,837,702
361,1,942,10,338,686
362,0,942,24,338,672
362,1,19,18,836,702
363,0,942,24,338,672
363,1,19,19,835,701
364,0,19,19,837,701
364,1,942,11,338,686
365,0,19,20,837,700
365,1,942,11,338,686
366,0,19,20,837,700
366,1,941,12,339,684
367,0,19,20,838,700
367,1,941,10,339,687
368,0,941,25,339,672
368,1,19,21,837,699
369,0,20,21,837,699
369,1,940,12,340,685
370,0,940,24,340,673
370,1,20,20,837,700
371,0,940,26,340,670
371,1,20,21,838,699
372,0,21,21,837,699
372,1,940,13,340,683
373,0,21,21,837,699
373,1,940,12,340,684
374,0,21,21,837,699
374,1,940,12,340,684
375,0,21,21,837,699
375,1,940,11,340,685
376,0,0,21,859,699
376,1,940,11,340,685
377,0,0,21,859,699
377,1,940,12,340,684
378,0,940,22,340,673
378,1,0,21,859,699
379,0,0,21,859,699
379,1,939,10,341,685
380,0,939,22,341,673
380,1,0,20,859,700
381,0,0,20,859,700
381,1,939,11,341,684
382,0,0,20,860,700
382,1,939,10,341,684
383,0,0,19,859,701
383,1,939,10,341,684
384,0,0,19,859,701
384,1,939,9,341,684
385,0,0,19,860,701
385,1,939,9,341,684
386,0,0,19,859,701
386,1,939,8,341,684
387,0,939,20,341,672
387,1,0,18,860,702
388,0,0,17,861,703
388,1,939,7,341,685
389,0,939,18,341,673
389,1,0,17,860,703
390,0,940,18,340,672
390,1,0,17,861,703
391,0,0,17,862,703
391,1,942,16,338,673
392,0,942,18,338,671
392,1,0,17,862,703
393,0,940,21,340,667
393,1,0,16,860,704
394,0,938,18,342,669
394,1,0,15,858,705
395,0,939,28,341,659
395,1,0,19,858,701
396,0,936,18,344,668
396,1,0,14,856,706
397,0,933,18,347,668
397,1,0,13,855,707
398,0,931,20,349,664
398,1,0,14,852,706
399,0,930,19,350,665
399,1,0,14,851,706
400,0,0,14,851,706
400,1,929,0,351,684
401,0,929,20,351,664
401,1,0,15,849,705
402,0,928,23,352,661
402,1,0,19,848,701
403,0,0,15,849,705
403,1,928,0,352,684
404,0,0,15,851,705
404,1,929,0,351,684
405,0,931,22,349,662
405,1,0,21,852,699
406,0,932,22,348,662
406,1,0,18,853,702
407,0,933,19,347,664
407,1,0,12,855,708
408,0,934,21,346,662
408,1,0,12,855,708
409,0,935,21,345,662
409,1,0,11,855,709
410,0,0,10,855,710
410,1,935,4,345,678
411,0,936,22,344,659
411,1,0,17,856,703
412,0,937,22,343,659
412,1,0,10,856,710
413,0,938,21,342,659
413,1,0,10,857,710
414,0,940,25,340,655
414,1,0,16,857,704
415,0,940,24,340,657
415,1,0,17,857,703
416,0,940,26,340,654
416,1,0,17,857,703
417,0,940,27,340,653
417,1,0,18,856,702
418,0,939,28,341,651
418,1,0,10,856,710
419,0,940,39,340,639
419,1,0,17,856,703
420,0,941,37,339,640
420,1,0,18,855,702
421,0,938,31,342,645
421,1,0,17,853,703
422,0,936,40,344,635
422,1,0,16,850,704
423,0,0,75,414,645
423,1,937,39,343,634
423,2,427,17,422,698
424,0,933,38,347,634
424,1,0,17,846,703
425,0,0,17,842,703
425,1,926,0,354,671
426,0,0,17,838,703
426,1,923,0,357,669
427,0,0,16,836,704
427,1,919,0,361,667
428,0,0,18,832,702
428,1,916,0,364,665
429,0,0,25,829,695
429,1,915,0,365,664
430,0,916,41,364,621
430,1,0,19,826,701
431,0,915,42,365,620
431,1,0,18,821,702
432,0,0,66,392,654
432,1,914,45,366,616
432,2,406,19,417,684
433,0,0,20,823,700
433,1,912,0,368,660
434,0,0,21,823,699
434,1,913,0,367,660
435,0,0,67,394,653
435,1,405,23,412,678
435,2,913,0,367,659
436,0,0,23,822,697
436,1,912,1,368,659
437,0,0,23,823,697
437,1,912,3,368,657
438,0,0,24,822,696
438,1,914,7,366,654
439,0,0,66,410,654
439,1,407,25,416,676
439,2,915,0,365,661
440,0,0,28,823,692
440,1,916,8,364,654
441,0,0,28,825,674
441,1,917,8,363,654
442,0,0,24,827,677
442,1,918,6,362,656
443,0,0,32,828,669
443,1,921,7,359,655
444,0,0,33,831,668
444,1,924,8,356,655
445,0,0,28,833,672
445,1,926,8,354,654
446,0,0,33,834,666
446,1,929,8,351,653
447,0,0,68,433,574
447,1,430,33,407,665
447,2,932,9,348,651
448,0,0,28,841,692
448,1,935,4,345,655
449,0,0,28,844,692
449,1,938,5,342,653
