frame,rect_id,x,y,w,h
133,0,361,88,421,494
134,0,362,88,422,494
135,0,363,87,422,496
136,0,364,87,421,495
137,0,365,86,422,496
138,0,366,85,422,498
139,0,367,85,421,497
140,0,368,84,422,499
141,0,369,84,422,500
142,0,371,83,422,501
143,0,372,83,422,501
144,0,373,82,423,503
145,0,374,81,423,504
146,0,375,80,424,506
147,0,375,79,425,508
148,0,376,78,425,510
149,0,377,78,426,510
150,0,377,78,427,512
151,0,376,77,428,514
152,0,376,77,428,515
153,0,375,76,429,517
154,0,375,75,429,519
155,0,375,75,430,519
156,0,375,74,431,522
157,0,375,74,431,522
158,0,375,73,432,524
159,0,374,73,433,526
160,0,374,72,433,527
161,0,374,72,433,529
162,0,373,71,433,531
163,0,372,71,434,530
164,0,371,70,434,532
165,0,369,69,435,534
166,0,368,68,435,535
167,0,368,67,435,538
168,0,367,66,435,539
169,0,365,65,436,540
170,0,363,64,438,542
171,0,363,64,437,543
172,0,363,63,437,544
173,0,362,63,438,546
174,0,360,63,439,547
175,0,360,62,439,548
176,0,360,61,439,550
177,0,359,61,440,550
178,0,359,60,440,551
179,0,359,59,440,552
180,0,359,59,439,553
181,0,358,58,439,553
182,0,357,58,440,554
183,0,356,57,439,557
184,0,355,57,438,557
185,0,353,56,440,559
186,0,352,56,438,559
187,0,349,55,438,560
188,0,346,54,438,562
189,0,344,53,437,563
190,0,342,52,436,564
191,0,340,51,437,565
192,0,338,50,436,566
193,0,337,49,434,567
194,0,335,49,435,568
195,0,334,48,434,569
196,0,334,48,433,569
197,0,333,48,431,570
198,0,331,48,430,571
199,0,331,48,428,571
200,0,331,48,427,573
201,0,331,48,425,572
202,0,332,48,423,572
203,0,332,48,423,573
204,0,331,47,421,575
205,0,331,47,419,574
206,0,332,46,418,576
207,0,333,46,417,576
208,0,334,45,415,576
209,0,334,45,414,578
210,0,334,45,413,577
211,0,335,45,411,578
212,0,336,45,410,579
213,0,337,44,408,580
214,0,339,44,407,580
215,0,340,43,406,581
216,0,341,42,405,582
217,0,343,41,403,582
218,0,344,40,403,583
219,0,345,39,403,584
220,0,347,38,402,584
221,0,347,37,402,586
222,0,347,35,401,588
223,0,348,34,400,588
224,0,349,33,400,590
225,0,350,32,399,592
226,0,350,31,400,593
227,0,351,30,400,595
228,0,352,30,399,595
229,0,354,29,399,596
230,0,355,28,399,599
231,0,356,27,399,601
232,0,357,26,399,603
233,0,358,27,400,605
234,0,359,27,399,606
235,0,360,28,399,608
236,0,361,29,400,611
237,0,361,30,400,611
238,0,363,29,399,613
239,0,364,28,400,616
240,0,365,27,400,617
241,0,367,27,400,617
242,0,368,27,401,620
243,0,370,27,400,619
244,0,373,27,399,621
245,0,376,27,399,621
246,0,379,27,399,622
247,0,381,27,400,622
248,0,384,27,400,625
249,0,388,27,399,622
250,0,392,28,400,622
251,0,396,29,401,623
252,0,400,30,401,621
253,0,405,31,401,620
254,0,409,33,402,619
255,0,414,34,402,618
256,0,418,35,402,617
257,0,421,37,403,616
258,0,424,38,403,614
259,0,427,39,405,612
260,0,430,39,405,612
261,0,431,40,407,610
262,0,433,41,408,609
263,0,434,43,408,607
264,0,435,44,408,605
265,0,436,45,408,604
266,0,437,46,409,603
267,0,438,47,408,600
268,0,438,48,410,600
269,0,438,50,410,597
270,0,435,52,410,594
271,0,434,54,411,592
272,0,434,57,411,589
273,0,433,59,411,586
274,0,433,60,412,586
275,0,432,62,413,584
276,0,431,64,413,581
277,0,426,66,415,580
278,0,420,68,416,578
279,0,415,70,417,575
280,0,410,72,420,573
281,0,405,73,421,573
282,0,402,74,422,570
283,0,399,76,424,568
284,0,396,77,426,567
285,0,395,78,428,565
286,0,395,79,430,566
287,0,395,80,432,564
288,0,395,81,434,563
289,0,396,83,434,562
290,0,397,85,435,560
291,0,400,86,435,558
292,0,402,87,436,557
293,0,404,88,437,555
294,0,405,88,439,554
295,0,407,89,439,553
296,0,408,89,439,551
297,0,409,88,439,550
298,0,411,88,439,550
299,0,412,88,439,547
300,0,413,87,439,546
301,0,413,87,440,545
302,0,413,87,439,544
303,0,412,87,440,542
304,0,410,87,441,542
305,0,407,88,441,540
306,0,404,88,443,539
307,0,401,88,442,539
308,0,397,88,442,537
309,0,395,88,442,535
310,0,391,88,444,536
311,0,389,89,443,534
312,0,387,89,443,532
313,0,384,88,445,533
314,0,383,87,446,533
315,0,382,86,448,533
316,0,380,85,450,535
317,0,378,84,452,536
318,0,377,82,454,537
319,0,375,81,457,539
320,0,372,80,460,541
321,0,371,80,462,541
322,0,370,80,464,543
323,0,369,80,466,544
324,0,369,79,469,545
325,0,370,79,470,547
326,0,370,78,472,549
327,0,370,78,474,550
328,0,369,77,478,553
329,0,369,77,479,553
330,0,368,76,482,556
331,0,368,76,483,557
332,0,368,76,484,557
333,0,367,76,487,557
334,0,366,76,488,558
335,0,366,76,489,558
336,0,366,76,491,558
337,0,365,75,494,560
338,0,366,75,495,560
339,0,367,76,496,560
340,0,367,76,498,562
341,0,368,77,499,562
342,0,369,77,501,562
343,0,369,78,503,563
344,0,369,79,504,561
345,0,370,79,505,562
346,0,370,79,506,563
347,0,370,80,508,561
348,0,371,80,509,561
349,0,372,80,509,562
350,0,375,81,507,559
351,0,377,82,509,558
352,0,379,83,507,557
353,0,381,83,506,556
354,0,382,84,507,555
355,0,383,85,505,555
356,0,384,85,505,551
357,0,386,85,503,549
358,0,387,86,502,549
359,0,389,85,501,546
360,0,390,85,499,544
361,0,390,84,498,544
362,0,391,83,496,541
363,0,391,82,495,540
364,0,392,81,492,540
365,0,392,80,491,537
366,0,392,80,490,535
367,0,391,80,488,535
368,0,391,80,488,531
369,0,390,79,485,530
370,0,389,79,482,530
371,0,387,79,482,527
372,0,385,78,481,527
373,0,382,78,480,527
374,0,380,77,479,524
375,0,377,73,480,526
376,0,374,71,479,527
377,0,371,69,478,526
378,0,368,67,478,526
379,0,365,66,478,527
380,0,362,65,478,525
381,0,359,63,479,526
382,0,355,61,479,528
383,0,352,60,479,527
384,0,348,57,480,529
385,0,344,56,481,530
386,0,340,54,483,531
387,0,336,51,484,534
388,0,332,50,484,535
389,0,328,49,485,534
390,0,324,48,487,536
391,0,320,47,488,538
392,0,316,45,489,539
393,0,312,43,491,541
394,0,308,42,493,542
395,0,304,40,495,543
396,0,300,37,498,547
397,0,298,35,499,549
398,0,296,33,501,550
399,0,294,30,504,554
400,0,292,28,506,557
401,0,290,26,509,558
402,0,288,24,512,562
403,0,286,22,514,565
404,0,285,21,516,567
405,0,283,18,520,572
406,0,281,17,523,575
407,0,280,15,526,579
408,0,278,14,530,583
409,0,277,14,533,586
410,0,277,14,536,589
411,0,276,14,538,593
412,0,274,15,542,596
413,0,273,15,546,600
414,0,272,16,550,604
415,0,272,17,554,606
416,0,272,17,557,610
417,0,272,17,560,613
418,0,271,17,566,617
419,0,271,17,568,620
420,0,272,17,571,624
421,0,272,18,576,626
422,0,273,18,578,629
423,0,275,19,581,632
424,0,276,20,584,634
425,0,278,20,587,636
426,0,281,20,590,639
427,0,284,20,592,641
428,0,287,20,594,643
429,0,291,19,597,646
430,0,295,18,600,648
431,0,300,18,599,650
432,0,304,17,601,652
433,0,308,16,603,655
434,0,312,15,603,657
435,0,316,14,606,660
436,0,320,12,607,662
437,0,323,11,608,665
438,0,327,10,609,669
439,0,330,10,609,666
440,0,334,9,610,670
441,0,336,9,612,673
442,0,338,9,612,670
443,0,340,8,613,675
444,0,342,8,614,674
445,0,345,7,614,673
446,0,347,6,615,677
447,0,349,5,617,680
448,0,351,5,616,676
449,0,353,5,617,680
450,0,355,5,617,684
451,0,357,5,617,678
452,0,358,5,618,681
453,0,359,5,618,684
454,0,361,6,617,679
455,0,361,6,619,684
456,0,362,6,619,683
457,0,363,6,619,681
458,0,364,6,620,684
459,0,365,5,620,685
460,0,365,5,620,683
461,0,366,6,620,685
462,0,366,6,621,686
463,0,366,7,619,683
464,0,365,8,622,689
465,0,365,10,621,683
466,0,365,11,620,684
467,0,364,12,621,687
468,0,364,13,621,683
469,0,363,14,621,682
470,0,363,15,621,686
471,0,361,16,622,684
472,0,361,17,621,682
473,0,360,18,623,687
474,0,359,19,624,682
475,0,359,20,622,682
476,0,358,21,624,687
477,0,357,22,624,684
478,0,356,24,623,681
479,0,356,24,624,685
480,0,355,25,624,681
481,0,354,26,623,681
482,0,353,26,625,685
483,0,352,27,625,681
484,0,351,27,624,682
485,0,350,27,625,686
486,0,349,27,626,682
487,0,348,27,625,683
488,0,346,28,628,685
489,0,346,28,627,682
490,0,345,28,626,683
491,0,343,29,628,687
492,0,342,29,628,683
493,0,340,29,627,683
494,0,339,29,628,687
495,0,338,29,628,684
496,0,337,29,627,684
497,0,336,29,629,688
498,0,336,29,628,683
499,0,335,29,628,684
500,0,335,29,628,687
501,0,334,29,628,682
502,0,333,29,628,683
503,0,333,29,627,685
504,0,332,29,628,682
505,0,332,30,626,683
506,0,331,30,627,685
507,0,331,31,626,680
508,0,331,31,624,679
509,0,331,31,625,681
510,0,331,31,625,678
511,0,331,31,623,678
512,0,332,31,623,680
513,0,332,32,622,675
514,0,333,32,620,675
515,0,334,33,621,676
516,0,336,34,618,671
517,0,338,36,615,669
518,0,341,37,615,671
519,0,344,38,615,666
520,0,348,39,611,664
521,0,352,41,611,663
522,0,357,43,608,659
523,0,362,44,605,660
524,0,367,45,604,659
525,0,373,47,602,652
526,0,379,48,599,654
527,0,385,48,597,654
528,0,391,50,595,646
529,0,396,50,593,646
530,0,401,51,590,645
531,0,405,52,588,639
532,0,409,52,584,640
533,0,412,53,582,637
534,0,416,54,578,630
535,0,419,55,574,630
536,0,422,55,571,628
537,0,424,56,568,621
538,0,425,57,562,618
539,0,427,58,558,615
540,0,429,60,554,610
541,0,431,60,549,609
542,0,433,61,545,607
543,0,434,63,542,603
544,0,434,64,538,602
545,0,434,64,536,602
546,0,433,65,533,600
547,0,432,65,530,600
548,0,430,64,528,599
549,0,429,65,526,597
550,0,427,64,525,599
551,0,424,63,525,600
552,0,421,63,524,599
553,0,419,60,523,603
554,0,415,59,525,604
555,0,410,58,526,605
556,0,406,55,526,609
557,0,403,52,527,611
558,0,400,51,527,612
559,0,399,48,527,617
560,0,399,46,528,620
561,0,399,45,530,622
562,0,399,44,531,626
563,0,400,43,532,629
564,0,400,41,533,632
565,0,398,39,535,636
566,0,397,38,536,639
567,0,398,37,536,641
568,0,398,34,537,646
569,0,399,33,537,649
570,0,398,33,538,651
571,0,399,32,537,654
572,0,401,32,537,655
573,0,402,32,537,656
574,0,403,31,537,660
575,0,402,31,538,662
576,0,402,32,538,663
577,0,402,30,538,667
578,0,402,30,538,668
579,0,402,31,538,669
580,0,403,29,538,672
581,0,403,30,539,673
582,0,403,30,539,675
583,0,403,30,539,677
584,0,404,31,539,677
585,0,405,31,539,679
586,0,406,31,538,681
587,0,408,32,537,681
588,0,409,32,537,683
589,0,411,32,535,684
590,0,413,33,535,683
591,0,416,32,533,685
592,0,419,31,532,687
593,0,420,31,532,688
594,0,422,30,531,689
595,0,424,29,530,690
596,0,427,28,528,691
597,0,430,27,527,693
598,0,433,27,525,693
599,0,436,27,523,693
600,0,438,27,522,693
601,0,441,27,520,693
602,0,444,26,518,694
603,0,446,25,516,695
604,0,449,24,514,696
605,0,450,24,513,696
606,0,452,23,511,697
607,0,453,22,509,698
608,0,455,21,507,699
609,0,455,21,506,698
610,0,455,20,504,699
611,0,455,19,503,699
612,0,455,18,501,699
613,0,454,17,500,699
614,0,454,16,498,699
615,0,453,15,496,699
616,0,452,15,495,699
617,0,451,15,493,698
618,0,450,14,492,698
619,0,449,13,490,698
620,0,448,13,488,698
621,0,446,13,488,698
622,0,445,12,486,698
623,0,443,12,485,697
624,0,442,12,483,697
625,0,440,12,483,696
626,0,439,12,482,695
627,0,437,12,481,695
628,0,436,12,480,695
629,0,435,12,479,694
630,0,434,12,478,694
631,0,433,12,477,694
632,0,432,12,476,693
633,0,431,12,475,693
634,0,430,13,475,692
635,0,429,13,474,691
636,0,428,13,473,691
637,0,427,13,473,691
638,0,427,13,471,690
639,0,426,13,471,690
640,0,425,13,470,690
641,0,424,14,470,688
642,0,424,13,469,689
643,0,423,13,469,688
644,0,423,13,467,687
645,0,422,12,467,688
646,0,422,12,466,687
647,0,422,12,465,686
648,0,422,12,465,686
649,0,423,13,463,685
650,0,423,13,463,685
651,0,424,13,461,685
652,0,424,14,461,684
653,0,424,14,461,684
654,0,426,14,460,684
655,0,428,15,459,683
656,0,428,15,458,684
657,0,429,15,458,684
658,0,429,15,459,684
659,0,430,15,458,683
660,0,430,15,459,683
661,0,430,15,459,683
662,0,430,15,459,683
663,0,429,14,460,684
664,0,428,14,460,684
665,0,426,15,461,683
666,0,424,15,462,684
667,0,422,16,463,683
668,0,420,17,464,683
669,0,418,18,465,683
670,0,415,19,467,682
671,0,412,20,468,681
672,0,409,20,469,683
673,0,406,22,471,681
674,0,402,23,474,680
675,0,398,24,475,680
676,0,393,25,478,680
677,0,389,25,481,680
678,0,385,26,484,678
679,0,380,26,486,677
680,0,374,27,488,675
681,0,368,26,492,676
682,0,365,27,494,674
683,0,365,29,497,670
684,0,366,30,499,668
685,0,368,32,500,664
686,0,372,34,501,659
687,0,374,36,503,655
688,0,376,38,503,651
689,0,379,40,505,646
690,0,381,43,505,640
691,0,379,45,505,635
692,0,376,46,505,632
693,0,376,48,505,628
694,0,380,51,504,622
695,0,380,54,503,617
696,0,381,56,501,612
697,0,382,59,499,606
698,0,383,62,496,600
699,0,384,65,493,595
700,0,386,70,489,587
701,0,387,74,486,581
702,0,389,77,482,577
703,0,390,81,479,570
704,0,393,85,474,564
705,0,395,87,472,561
706,0,399,90,469,554
707,0,402,92,466,550
708,0,404,95,463,544
709,0,406,97,460,539
710,0,407,99,457,534
711,0,410,101,454,530
712,0,414,104,451,523
713,0,418,106,447,519
714,0,419,108,444,514
715,0,420,110,441,509
716,0,420,112,439,505
717,0,420,114,437,501
718,0,421,116,434,496
719,0,421,117,431,493
720,0,421,118,429,490
721,0,422,120,427,485
722,0,425,123,422,480
723,0,425,126,420,477
724,0,425,129,419,472
725,0,426,131,415,470
726,0,427,134,413,466
727,0,426,135,412,463
728,0,426,136,409,460
729,0,426,138,408,457
730,0,427,139,406,454
731,0,427,139,404,453
732,0,428,140,402,450
733,0,428,141,401,447
734,0,428,142,399,445
735,0,428,143,398,443
736,0,429,144,396,440
737,0,430,144,395,438
738,0,432,144,393,436
739,0,431,144,392,433
740,0,431,143,390,432
741,0,431,144,389,429
742,0,432,144,387,426
743,0,433,144,385,425
744,0,434,145,384,423
745,0,435,144,382,421
746,0,435,144,381,420
747,0,435,144,380,418
748,0,436,143,379,417
749,0,437,143,376,415
750,0,437,143,377,414
751,0,438,143,376,412
752,0,439,142,374,412
753,0,440,143,374,410
754,0,442,142,372,409
755,0,443,142,371,409
756,0,445,142,371,407
757,0,447,141,370,406
758,0,449,141,368,405
759,0,451,141,369,405
760,0,454,141,367,403
761,0,457,141,365,402
762,0,459,142,366,402
763,0,462,142,365,400
764,0,464,142,364,400
765,0,467,143,364,399
766,0,470,143,363,398
767,0,473,144,361,397
768,0,475,145,362,397
769,0,477,146,360,395
770,0,478,147,359,395
771,0,479,149,359,393
772,0,480,149,358,392
773,0,480,150,357,392
774,0,481,151,357,390
775,0,483,152,355,387
776,0,484,152,353,388
777,0,485,153,353,386
778,0,486,153,352,384
779,0,487,152,350,384
780,0,488,152,350,384
781,0,488,150,348,381
782,0,489,148,346,381
783,0,490,147,346,379
784,0,490,146,345,378
785,0,488,147,343,377
786,0,487,147,344,377
787,0,487,146,341,374
788,0,486,145,340,375
789,0,486,145,340,373
790,0,486,144,338,370
791,0,485,144,337,371
792,0,485,144,336,370
793,0,484,143,335,368
794,0,482,143,335,368
795,0,480,144,335,368
796,0,479,144,333,366
797,0,476,145,333,366
798,0,474,146,334,366
799,0,471,147,332,364
800,0,469,148,331,364
801,0,466,149,332,363
802,0,464,149,331,363
803,0,461,149,331,364
804,0,459,150,331,363
805,0,458,151,329,362
806,0,456,152,330,363
807,0,456,153,330,362
808,0,455,155,330,362
809,0,454,157,329,362
810,0,453,158,331,362
811,0,451,160,329,362
812,0,449,161,329,363
813,0,447,162,330,362
814,0,445,162,329,362
815,0,442,163,330,364
816,0,441,163,331,362
817,0,441,164,329,362
818,0,440,164,330,365
819,0,440,165,329,362
820,0,440,164,329,362
821,0,440,164,330,364
822,0,440,163,331,363
823,0,441,164,329,362
824,0,441,164,329,364
825,0,441,164,331,363
826,0,442,164,329,363
827,0,441,165,331,364
828,0,442,165,330,363
829,0,441,165,330,364
830,0,441,166,331,364
831,0,441,166,330,363
832,0,442,166,329,363
833,0,442,167,330,363
834,0,443,166,330,363
835,0,443,166,329,363
836,0,443,165,331,365
837,0,444,165,330,363
838,0,444,164,328,364
839,0,443,165,331,364
840,0,443,165,331,363
841,0,443,165,330,363
842,0,443,165,331,364
843,0,444,165,330,363
844,0,445,165,329,363
845,0,446,165,330,364
846,0,446,166,331,362
