frame,rect_id,first,second,fourth,fifth
19,../paintings_db/094.png,../paintings_db/035.png,../paintings_db/046.png,../paintings_db/093.png,../paintings_db/005.png
20,../paintings_db/037.png,../paintings_db/092.png,../paintings_db/048.png,../paintings_db/062.png,../paintings_db/086.png
20,../paintings_db/094.png,../paintings_db/043.png,../paintings_db/093.png,../paintings_db/086.png,../paintings_db/056.png
21,../paintings_db/037.png,../paintings_db/022.png,../paintings_db/092.png,../paintings_db/048.png,../paintings_db/075.png
21,../paintings_db/094.png,../paintings_db/035.png,../paintings_db/011.png,../paintings_db/046.png,../paintings_db/009.png
21,../paintings_db/089.png,../paintings_db/052.png,../paintings_db/071.png,../paintings_db/072.png,../paintings_db/068.png
22,../paintings_db/037.png,../paintings_db/048.png,../paintings_db/021.png,../paintings_db/018.png,../paintings_db/092.png
22,../paintings_db/094.png,../paintings_db/035.png,../paintings_db/078.png,../paintings_db/056.png,../paintings_db/067.png
23,../paintings_db/037.png,../paintings_db/056.png,../paintings_db/046.png,../paintings_db/091.png,../paintings_db/063.png
23,../paintings_db/094.png,../paintings_db/078.png,../paintings_db/009.png,../paintings_db/083.png,../paintings_db/048.png
24,../paintings_db/037.png,../paintings_db/092.png,../paintings_db/066.png,../paintings_db/090.png,../paintings_db/062.png
24,../paintings_db/094.png,../paintings_db/078.png,../paintings_db/009.png,../paintings_db/048.png,../paintings_db/089.png
25,../paintings_db/037.png,../paintings_db/062.png,../paintings_db/076.png,../paintings_db/093.png,../paintings_db/026.png
25,../paintings_db/094.png,../paintings_db/035.png,../paintings_db/086.png,../paintings_db/092.png,../paintings_db/058.png
26,../paintings_db/037.png,../paintings_db/018.png,../paintings_db/092.png,../paintings_db/084.png,../paintings_db/007.png
26,../paintings_db/094.png,../paintings_db/087.png,../paintings_db/035.png,../paintings_db/092.png,../paintings_db/051.png
26,../paintings_db/056.png,../paintings_db/091.png,../paintings_db/024.png,../paintings_db/007.png,../paintings_db/061.png
27,../paintings_db/037.png,../paintings_db/079.png,../paintings_db/066.png,../paintings_db/021.png,../paintings_db/002.png
27,../paintings_db/094.png,../paintings_db/035.png,../paintings_db/086.png,../paintings_db/071.png,../paintings_db/011.png
28,../paintings_db/037.png,../paintings_db/048.png,../paintings_db/045.png,../paintings_db/042.png,../paintings_db/092.png
28,../paintings_db/094.png,../paintings_db/035.png,../paintings_db/027.png,../paintings_db/011.png,../paintings_db/008.png
29,../paintings_db/037.png,../paintings_db/090.png,../paintings_db/048.png,../paintings_db/054.png,../paintings_db/062.png
29,../paintings_db/094.png,../paintings_db/009.png,../paintings_db/035.png,../paintings_db/092.png,../paintings_db/017.png
29,../paintings_db/017.png,../paintings_db/071.png,../paintings_db/083.png,../paintings_db/072.png,../paintings_db/030.png
30,../paintings_db/037.png,../paintings_db/051.png,../paintings_db/078.png,../paintings_db/024.png,../paintings_db/022.png
31,../paintings_db/037.png,../paintings_db/039.png,../paintings_db/092.png,../paintings_db/025.png,../paintings_db/046.png
31,../paintings_db/094.png,../paintings_db/035.png,../paintings_db/066.png,../paintings_db/080.png,../paintings_db/018.png
32,../paintings_db/037.png,../paintings_db/001.png,../paintings_db/025.png,../paintings_db/062.png,../paintings_db/024.png
32,../paintings_db/094.png,../paintings_db/035.png,../paintings_db/027.png,../paintings_db/087.png,../paintings_db/056.png
33,../paintings_db/037.png,../paintings_db/026.png,../paintings_db/093.png,../paintings_db/021.png,../paintings_db/027.png
33,../paintings_db/094.png,../paintings_db/078.png,../paintings_db/027.png,../paintings_db/043.png,../paintings_db/056.png
34,../paintings_db/037.png,../paintings_db/092.png,../paintings_db/007.png,../paintings_db/032.png,../paintings_db/012.png
34,../paintings_db/094.png,../paintings_db/035.png,../paintings_db/027.png,../paintings_db/064.png,../paintings_db/018.png
35,../paintings_db/037.png,../paintings_db/024.png,../paintings_db/048.png,../paintings_db/063.png,../paintings_db/035.png
35,../paintings_db/094.png,../paintings_db/035.png,../paintings_db/027.png,../paintings_db/089.png,../paintings_db/058.png
36,../paintings_db/037.png,../paintings_db/035.png,../paintings_db/093.png,../paintings_db/021.png,../paintings_db/092.png
36,../paintings_db/094.png,../paintings_db/035.png,../paintings_db/027.png,../paintings_db/012.png,../paintings_db/078.png
37,../paintings_db/037.png,../paintings_db/039.png,../paintings_db/069.png,../paintings_db/024.png,../paintings_db/066.png
37,../paintings_db/094.png,../paintings_db/035.png,../paintings_db/048.png,../paintings_db/087.png,../paintings_db/010.png
38,../paintings_db/037.png,../paintings_db/062.png,../paintings_db/045.png,../paintings_db/058.png,../paintings_db/063.png
38,../paintings_db/094.png,../paintings_db/018.png,../paintings_db/042.png,../paintings_db/009.png,../paintings_db/054.png
39,../paintings_db/037.png,../paintings_db/024.png,../paintings_db/063.png,../paintings_db/023.png,../paintings_db/021.png
39,../paintings_db/094.png,../paintings_db/035.png,../paintings_db/050.png,../paintings_db/078.png,../paintings_db/043.png
40,../paintings_db/037.png,../paintings_db/063.png,../paintings_db/046.png,../paintings_db/065.png,../paintings_db/079.png
40,../paintings_db/094.png,../paintings_db/027.png,../paintings_db/059.png,../paintings_db/083.png,../paintings_db/035.png
41,../paintings_db/037.png,../paintings_db/051.png,../paintings_db/055.png,../paintings_db/000.png,../paintings_db/092.png
41,../paintings_db/094.png,../paintings_db/027.png,../paintings_db/046.png,../paintings_db/078.png,../paintings_db/080.png
42,../paintings_db/037.png,../paintings_db/039.png,../paintings_db/046.png,../paintings_db/034.png,../paintings_db/029.png
42,../paintings_db/094.png,../paintings_db/044.png,../paintings_db/035.png,../paintings_db/018.png,../paintings_db/064.png
43,../paintings_db/037.png,../paintings_db/017.png,../paintings_db/092.png,../paintings_db/066.png,../paintings_db/048.png
43,../paintings_db/094.png,../paintings_db/083.png,../paintings_db/009.png,../paintings_db/027.png,../paintings_db/035.png
44,../paintings_db/037.png,../paintings_db/051.png,../paintings_db/074.png,../paintings_db/035.png,../paintings_db/036.png
44,../paintings_db/094.png,../paintings_db/027.png,../paintings_db/089.png,../paintings_db/067.png,../paintings_db/087.png
45,../paintings_db/037.png,../paintings_db/066.png,../paintings_db/017.png,../paintings_db/092.png,../paintings_db/039.png
45,../paintings_db/094.png,../paintings_db/018.png,../paintings_db/087.png,../paintings_db/046.png,../paintings_db/011.png
46,../paintings_db/037.png,../paintings_db/024.png,../paintings_db/023.png,../paintings_db/021.png,../paintings_db/092.png
46,../paintings_db/094.png,../paintings_db/035.png,../paintings_db/009.png,../paintings_db/082.png,../paintings_db/005.png
47,../paintings_db/037.png,../paintings_db/065.png,../paintings_db/039.png,../paintings_db/058.png,../paintings_db/078.png
47,../paintings_db/094.png,../paintings_db/035.png,../paintings_db/092.png,../paintings_db/011.png,../paintings_db/087.png
48,../paintings_db/037.png,../paintings_db/024.png,../paintings_db/063.png,../paintings_db/023.png,../paintings_db/081.png
48,../paintings_db/094.png,../paintings_db/001.png,../paintings_db/046.png,../paintings_db/035.png,../paintings_db/092.png
49,../paintings_db/037.png,../paintings_db/033.png,../paintings_db/025.png,../paintings_db/039.png,../paintings_db/056.png
49,../paintings_db/094.png,../paintings_db/092.png,../paintings_db/080.png,../paintings_db/035.png,../paintings_db/071.png
50,../paintings_db/037.png,../paintings_db/024.png,../paintings_db/017.png,../paintings_db/073.png,../paintings_db/063.png
50,../paintings_db/094.png,../paintings_db/009.png,../paintings_db/092.png,../paintings_db/046.png,../paintings_db/035.png
51,../paintings_db/037.png,../paintings_db/027.png,../paintings_db/092.png,../paintings_db/000.png,../paintings_db/051.png
51,../paintings_db/094.png,../paintings_db/042.png,../paintings_db/035.png,../paintings_db/009.png,../paintings_db/087.png
52,../paintings_db/037.png,../paintings_db/093.png,../paintings_db/027.png,../paintings_db/050.png,../paintings_db/024.png
52,../paintings_db/094.png,../paintings_db/035.png,../paintings_db/018.png,../paintings_db/082.png,../paintings_db/011.png
53,../paintings_db/037.png,../paintings_db/027.png,../paintings_db/093.png,../paintings_db/051.png,../paintings_db/036.png
53,../paintings_db/094.png,../paintings_db/035.png,../paintings_db/064.png,../paintings_db/087.png,../paintings_db/078.png
54,../paintings_db/037.png,../paintings_db/065.png,../paintings_db/045.png,../paintings_db/024.png,../paintings_db/033.png
54,../paintings_db/094.png,../paintings_db/035.png,../paintings_db/078.png,../paintings_db/009.png,../paintings_db/048.png
55,../paintings_db/037.png,../paintings_db/062.png,../paintings_db/092.png,../paintings_db/024.png,../paintings_db/043.png
55,../paintings_db/094.png,../paintings_db/009.png,../paintings_db/035.png,../paintings_db/027.png,../paintings_db/058.png
56,../paintings_db/037.png,../paintings_db/017.png,../paintings_db/093.png,../paintings_db/092.png,../paintings_db/090.png
56,../paintings_db/094.png,../paintings_db/027.png,../paintings_db/087.png,../paintings_db/018.png,../paintings_db/010.png
57,../paintings_db/037.png,../paintings_db/050.png,../paintings_db/048.png,../paintings_db/092.png,../paintings_db/001.png
57,../paintings_db/094.png,../paintings_db/042.png,../paintings_db/009.png,../paintings_db/043.png,../paintings_db/035.png
58,../paintings_db/037.png,../paintings_db/092.png,../paintings_db/093.png,../paintings_db/025.png,../paintings_db/027.png
58,../paintings_db/094.png,../paintings_db/021.png,../paintings_db/086.png,../paintings_db/011.png,../paintings_db/035.png
59,../paintings_db/037.png,../paintings_db/066.png,../paintings_db/078.png,../paintings_db/045.png,../paintings_db/092.png
59,../paintings_db/094.png,../paintings_db/011.png,../paintings_db/078.png,../paintings_db/037.png,../paintings_db/035.png
60,../paintings_db/037.png,../paintings_db/063.png,../paintings_db/065.png,../paintings_db/050.png,../paintings_db/093.png
60,../paintings_db/094.png,../paintings_db/035.png,../paintings_db/071.png,../paintings_db/078.png,../paintings_db/074.png
61,../paintings_db/094.png,../paintings_db/043.png,../paintings_db/042.png,../paintings_db/050.png,../paintings_db/071.png
61,../paintings_db/037.png,../paintings_db/062.png,../paintings_db/058.png,../paintings_db/060.png,../paintings_db/092.png
62,../paintings_db/094.png,../paintings_db/092.png,../paintings_db/009.png,../paintings_db/006.png,../paintings_db/078.png
62,../paintings_db/037.png,../paintings_db/045.png,../paintings_db/092.png,../paintings_db/069.png,../paintings_db/003.png
63,../paintings_db/094.png,../paintings_db/082.png,../paintings_db/087.png,../paintings_db/083.png,../paintings_db/010.png
63,../paintings_db/037.png,../paintings_db/036.png,../paintings_db/024.png,../paintings_db/045.png,../paintings_db/054.png
63,../paintings_db/026.png,../paintings_db/036.png,../paintings_db/091.png,../paintings_db/081.png,../paintings_db/082.png
64,../paintings_db/094.png,../paintings_db/021.png,../paintings_db/009.png,../paintings_db/083.png,../paintings_db/062.png
64,../paintings_db/037.png,../paintings_db/001.png,../paintings_db/046.png,../paintings_db/066.png,../paintings_db/039.png
65,../paintings_db/094.png,../paintings_db/035.png,../paintings_db/058.png,../paintings_db/078.png,../paintings_db/051.png
65,../paintings_db/037.png,../paintings_db/023.png,../paintings_db/062.png,../paintings_db/035.png,../paintings_db/001.png
66,../paintings_db/094.png,../paintings_db/042.png,../paintings_db/059.png,../paintings_db/071.png,../paintings_db/082.png
66,../paintings_db/037.png,../paintings_db/092.png,../paintings_db/001.png,../paintings_db/045.png,../paintings_db/090.png
67,../paintings_db/037.png,../paintings_db/045.png,../paintings_db/034.png,../paintings_db/071.png,../paintings_db/005.png
68,../paintings_db/094.png,../paintings_db/093.png,../paintings_db/035.png,../paintings_db/082.png,../paintings_db/059.png
68,../paintings_db/037.png,../paintings_db/024.png,../paintings_db/092.png,../paintings_db/075.png,../paintings_db/071.png
68,../paintings_db/082.png,../paintings_db/026.png,../paintings_db/059.png,../paintings_db/012.png,../paintings_db/086.png
69,../paintings_db/094.png,../paintings_db/043.png,../paintings_db/035.png,../paintings_db/009.png,../paintings_db/078.png
69,../paintings_db/037.png,../paintings_db/092.png,../paintings_db/091.png,../paintings_db/045.png,../paintings_db/042.png
69,../paintings_db/004.png,../paintings_db/012.png,../paintings_db/083.png,../paintings_db/050.png,../paintings_db/029.png
70,../paintings_db/094.png,../paintings_db/027.png,../paintings_db/071.png,../paintings_db/035.png,../paintings_db/009.png
70,../paintings_db/037.png,../paintings_db/079.png,../paintings_db/071.png,../paintings_db/014.png,../paintings_db/045.png
71,../paintings_db/094.png,../paintings_db/035.png,../paintings_db/092.png,../paintings_db/046.png,../paintings_db/078.png
71,../paintings_db/037.png,../paintings_db/046.png,../paintings_db/075.png,../paintings_db/000.png,../paintings_db/092.png
72,../paintings_db/094.png,../paintings_db/006.png,../paintings_db/054.png,../paintings_db/018.png,../paintings_db/083.png
72,../paintings_db/037.png,../paintings_db/035.png,../paintings_db/045.png,../paintings_db/017.png,../paintings_db/001.png
73,../paintings_db/094.png,../paintings_db/035.png,../paintings_db/009.png,../paintings_db/042.png,../paintings_db/054.png
73,../paintings_db/037.png,../paintings_db/045.png,../paintings_db/006.png,../paintings_db/011.png,../paintings_db/075.png
74,../paintings_db/094.png,../paintings_db/048.png,../paintings_db/071.png,../paintings_db/093.png,../paintings_db/059.png
74,../paintings_db/037.png,../paintings_db/017.png,../paintings_db/039.png,../paintings_db/022.png,../paintings_db/075.png
75,../paintings_db/094.png,../paintings_db/092.png,../paintings_db/035.png,../paintings_db/071.png,../paintings_db/054.png
75,../paintings_db/037.png,../paintings_db/039.png,../paintings_db/045.png,../paintings_db/092.png,../paintings_db/027.png
76,../paintings_db/094.png,../paintings_db/035.png,../paintings_db/093.png,../paintings_db/086.png,../paintings_db/056.png
76,../paintings_db/037.png,../paintings_db/045.png,../paintings_db/092.png,../paintings_db/000.png,../paintings_db/022.png
77,../paintings_db/094.png,../paintings_db/092.png,../paintings_db/011.png,../paintings_db/008.png,../paintings_db/093.png
77,../paintings_db/037.png,../paintings_db/092.png,../paintings_db/025.png,../paintings_db/027.png,../paintings_db/093.png
78,../paintings_db/094.png,../paintings_db/006.png,../paintings_db/027.png,../paintings_db/008.png,../paintings_db/092.png
78,../paintings_db/037.png,../paintings_db/076.png,../paintings_db/039.png,../paintings_db/045.png,../paintings_db/075.png
79,../paintings_db/094.png,../paintings_db/059.png,../paintings_db/018.png,../paintings_db/078.png,../paintings_db/093.png
79,../paintings_db/037.png,../paintings_db/093.png,../paintings_db/045.png,../paintings_db/065.png,../paintings_db/076.png
80,../paintings_db/094.png,../paintings_db/035.png,../paintings_db/092.png,../paintings_db/078.png,../paintings_db/023.png
80,../paintings_db/037.png,../paintings_db/089.png,../paintings_db/052.png,../paintings_db/045.png,../paintings_db/093.png
80,../paintings_db/026.png,../paintings_db/082.png,../paintings_db/012.png,../paintings_db/035.png,../paintings_db/015.png
81,../paintings_db/094.png,../paintings_db/083.png,../paintings_db/008.png,../paintings_db/087.png,../paintings_db/035.png
81,../paintings_db/037.png,../paintings_db/024.png,../paintings_db/062.png,../paintings_db/035.png,../paintings_db/066.png
82,../paintings_db/094.png,../paintings_db/056.png,../paintings_db/035.png,../paintings_db/078.png,../paintings_db/083.png
82,../paintings_db/037.png,../paintings_db/049.png,../paintings_db/076.png,../paintings_db/071.png,../paintings_db/092.png
83,../paintings_db/094.png,../paintings_db/078.png,../paintings_db/043.png,../paintings_db/092.png,../paintings_db/082.png
83,../paintings_db/037.png,../paintings_db/045.png,../paintings_db/065.png,../paintings_db/024.png,../paintings_db/038.png
84,../paintings_db/094.png,../paintings_db/071.png,../paintings_db/011.png,../paintings_db/007.png,../paintings_db/092.png
84,../paintings_db/037.png,../paintings_db/066.png,../paintings_db/045.png,../paintings_db/049.png,../paintings_db/005.png
84,../paintings_db/026.png,../paintings_db/082.png,../paintings_db/093.png,../paintings_db/037.png,../paintings_db/050.png
85,../paintings_db/094.png,../paintings_db/080.png,../paintings_db/092.png,../paintings_db/009.png,../paintings_db/048.png
85,../paintings_db/037.png,../paintings_db/039.png,../paintings_db/086.png,../paintings_db/038.png,../paintings_db/093.png
86,../paintings_db/094.png,../paintings_db/062.png,../paintings_db/059.png,../paintings_db/009.png,../paintings_db/035.png
86,../paintings_db/037.png,../paintings_db/039.png,../paintings_db/092.png,../paintings_db/049.png,../paintings_db/003.png
87,../paintings_db/094.png,../paintings_db/018.png,../paintings_db/082.png,../paintings_db/006.png,../paintings_db/078.png
87,../paintings_db/037.png,../paintings_db/045.png,../paintings_db/021.png,../paintings_db/022.png,../paintings_db/017.png
88,../paintings_db/094.png,../paintings_db/042.png,../paintings_db/009.png,../paintings_db/078.png,../paintings_db/082.png
89,../paintings_db/094.png,../paintings_db/083.png,../paintings_db/027.png,../paintings_db/056.png,../paintings_db/035.png
90,../paintings_db/094.png,../paintings_db/056.png,../paintings_db/041.png,../paintings_db/021.png,../paintings_db/078.png
91,../paintings_db/094.png,../paintings_db/062.png,../paintings_db/059.png,../paintings_db/083.png,../paintings_db/054.png
92,../paintings_db/094.png,../paintings_db/083.png,../paintings_db/067.png,../paintings_db/039.png,../paintings_db/005.png
93,../paintings_db/094.png,../paintings_db/010.png,../paintings_db/092.png,../paintings_db/037.png,../paintings_db/008.png
94,../paintings_db/094.png,../paintings_db/078.png,../paintings_db/058.png,../paintings_db/056.png,../paintings_db/009.png
95,../paintings_db/094.png,../paintings_db/093.png,../paintings_db/009.png,../paintings_db/011.png,../paintings_db/043.png
96,../paintings_db/094.png,../paintings_db/078.png,../paintings_db/007.png,../paintings_db/086.png,../paintings_db/016.png
97,../paintings_db/094.png,../paintings_db/035.png,../paintings_db/091.png,../paintings_db/071.png,../paintings_db/050.png
98,../paintings_db/094.png,../paintings_db/078.png,../paintings_db/008.png,../paintings_db/022.png,../paintings_db/018.png
99,../paintings_db/094.png,../paintings_db/060.png,../paintings_db/078.png,../paintings_db/035.png,../paintings_db/092.png
100,../paintings_db/094.png,../paintings_db/006.png,../paintings_db/041.png,../paintings_db/046.png,../paintings_db/011.png
101,../paintings_db/094.png,../paintings_db/009.png,../paintings_db/006.png,../paintings_db/078.png,../paintings_db/067.png
101,../paintings_db/004.png,../paintings_db/069.png,../paintings_db/089.png,../paintings_db/029.png,../paintings_db/083.png
102,../paintings_db/094.png,../paintings_db/039.png,../paintings_db/062.png,../paintings_db/007.png,../paintings_db/056.png
103,../paintings_db/094.png,../paintings_db/089.png,../paintings_db/082.png,../paintings_db/042.png,../paintings_db/016.png
104,../paintings_db/094.png,../paintings_db/089.png,../paintings_db/018.png,../paintings_db/055.png,../paintings_db/078.png
